deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
109,0.708937070333157,0.8436657681940701,0.7117095391211148,0.8426143241377119,0.5081967213114754,0.5254237288135594,0.9096774193548388,0.5162556059352159,0.4311926605504587,0.018348623853211,,,,yeast,lr,47,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.6887890005288207,0.876010781671159,0.724812951496388,0.8617157140909988,0.4098360655737705,0.7142857142857143,0.967741935483871,0.5335606478695805,,,0.0,109.0,,yeast,lr,47,symmetric,0.2,0.2,0.1,0.15,smote
0,0.6778688524590164,0.692722371967655,0.6021709684701633,0.7295568411869736,0.6557377049180327,0.3007518796992481,0.7,0.5197057066647414,,,0.0,109.0,,yeast,lr,47,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.6312797461660498,0.8679245283018868,0.66764173537854,0.8408029000935169,0.2786885245901639,0.7727272727272727,0.9838709677419356,0.5273352885144089,,,0.0,0.0,,yeast,lr,53,symmetric,0.2,0.2,0.1,0.15,no_cleaning
109,0.7484399788471708,0.8436657681940701,0.7327620466964728,0.8483060912692834,0.6065573770491803,0.5211267605633803,0.8903225806451613,0.5144978647297019,0.4862385321100917,0.0091743119266055,,,,yeast,lr,53,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.703569539925965,0.8787061994609164,0.7377350487770394,0.8667858448075004,0.4426229508196721,0.7105263157894737,0.964516129032258,0.5362881541736799,,,0.0,109.0,,yeast,lr,53,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7111845584346906,0.660377358490566,0.5950623700623701,0.7042129211940532,0.7868852459016393,0.2981366459627329,0.635483870967742,0.5199652429292242,,,0.0,109.0,,yeast,lr,53,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5445303823576074,0.7290895632864545,0.5067926651186173,0.6437981403951565,0.0984848484848484,0.8125,0.9905759162303664,0.6057323557441643,,,0.0,0.0,,phoneme,lr,13,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.6921307313977472,0.765358993338268,0.701207332600771,0.7584929210229129,0.5151515151515151,0.6200607902735562,0.8691099476439791,0.6056572072459351,0.3649851632047478,0.0118694362017804,,,,phoneme,lr,13,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.5830543656459887,0.7313101406365655,0.5805212723280537,0.6845842073705946,0.2247474747474747,0.6137931034482759,0.9413612565445026,0.6059288983788292,,,0.0,337.0,,phoneme,lr,13,symmetric,0.2,0.2,0.1,0.15,smote
0,0.725444232904966,0.6839378238341969,0.6707888656115587,0.6980120791169466,0.8257575757575758,0.4773722627737226,0.625130890052356,0.6045588018575134,,,0.0,337.0,,phoneme,lr,13,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5264483627204031,0.7216876387860843,0.4679275006494104,0.6194220311340056,0.052896725440806,1.0,1.0,0.6224918814832444,,,0.0,0.0,,phoneme,lr,17,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.6907875629062835,0.7616580310880829,0.6988450078642476,0.755549795442329,0.5188916876574308,0.6112759643916914,0.8626834381551363,0.6390970139871899,0.3620178041543027,0.0326409495548961,,,,phoneme,lr,17,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.5890219624120104,0.7446336047372317,0.5849395836171821,0.6910846549344465,0.2115869017632241,0.7241379310344828,0.9664570230607966,0.616633694524018,,,0.0,337.0,,phoneme,lr,17,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7248889733800147,0.6498889711324944,0.6450339594175656,0.6621494121088022,0.906801007556675,0.4522613065326633,0.5429769392033543,0.6138226589645573,,,0.0,337.0,,phoneme,lr,17,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5302346212949322,0.7187268689859363,0.4822877841780015,0.6265337537705752,0.0730478589420654,0.7073170731707317,0.9874213836477987,0.5714582958271592,,,0.0,0.0,,phoneme,lr,23,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.704336507031246,0.7631384159881569,0.7084780873055262,0.7605221951281336,0.5617128463476071,0.6043360433604336,0.8469601677148847,0.575182957266472,0.3709198813056379,0.0267062314540059,,,,phoneme,lr,23,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.5881229240266358,0.7142857142857143,0.5913503432279096,0.6837592523766237,0.2821158690176322,0.5258215962441315,0.8941299790356394,0.5467581666087385,,,0.0,337.0,,phoneme,lr,23,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7321948154132936,0.6809770540340488,0.6705812001690428,0.6947082443474112,0.8564231738035264,0.4761904761904761,0.6079664570230608,0.5727584244354051,,,0.0,337.0,,phoneme,lr,23,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5353740580559648,0.7239082161361954,0.4889970541857434,0.6318415052844354,0.0780856423173803,0.8157894736842105,0.9926624737945492,0.6085295346653314,,,0.0,0.0,,phoneme,lr,29,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.7366596433418353,0.7838638045891931,0.73804894633115,0.7832150986315571,0.6221662468513854,0.6349614395886889,0.8511530398322851,0.6123569962436988,0.373887240356083,0.0089020771513353,,,,phoneme,lr,29,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.6092047800854417,0.7357512953367875,0.6162069253631578,0.7045175541102556,0.3022670025188917,0.6,0.9161425576519916,0.6069057564527782,,,0.0,337.0,,phoneme,lr,29,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7408155505917019,0.6765358993338267,0.6691392106128848,0.6895350305018187,0.8967254408060453,0.4734042553191489,0.5849056603773585,0.6020512479374794,,,0.0,337.0,,phoneme,lr,29,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5164141414141414,0.7165062916358254,0.4482697952842551,0.6074462299557284,0.0328282828282828,1.0,1.0,0.6305909472532759,,,0.0,0.0,,phoneme,lr,31,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.6792889629277064,0.7586972612879349,0.6891578679916437,0.7499912339581958,0.4873737373737373,0.6107594936708861,0.8712041884816754,0.631260442735954,0.3916913946587537,0.0148367952522255,,,,phoneme,lr,31,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.5645777143159342,0.7313101406365655,0.54825667994042,0.6672414293929146,0.1616161616161616,0.6736842105263158,0.9675392670157068,0.6258001502464204,,,0.0,337.0,,phoneme,lr,31,symmetric,0.2,0.2,0.1,0.15,smote
0,0.743366915225554,0.688378978534419,0.6785705606935273,0.7018032114268258,0.8762626262626263,0.4826147426981919,0.6104712041884817,0.6296186206539597,,,0.0,337.0,,phoneme,lr,31,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5414759015467157,0.7179866765358993,0.5101536827620072,0.6417025208666185,0.1133501259445843,0.6081081081081081,0.9696016771488468,0.5899928857087527,,,0.0,0.0,,phoneme,lr,37,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.7323651178387169,0.7757216876387861,0.7311665257985644,0.7762887533349343,0.6272040302267002,0.6163366336633663,0.8375262054507338,0.5899409951499394,0.3353115727002967,0.0207715133531157,,,,phoneme,lr,37,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.629457566972419,0.7498149518874907,0.6404923412188548,0.72222750114158,0.3375314861460957,0.6411483253588517,0.9213836477987422,0.5873983204988366,,,0.0,337.0,,phoneme,lr,37,symmetric,0.2,0.2,0.1,0.15,smote
0,0.73806958900348,0.6861584011843079,0.6758431798632804,0.6996837536218378,0.8639798488664987,0.4810659186535764,0.6121593291404612,0.5829939327658109,,,0.0,337.0,,phoneme,lr,37,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5335052091596595,0.7187268689859363,0.4915982697426796,0.6322016883218385,0.0858585858585858,0.6538461538461539,0.981151832460733,0.5792745452801855,,,0.0,0.0,,phoneme,lr,41,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.7061108466867629,0.7579570688378978,0.7068704569356481,0.7575041733423106,0.5808080808080808,0.5882352941176471,0.831413612565445,0.5810211353302615,0.3827893175074184,0.0118694362017804,,,,phoneme,lr,41,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.6147733883335977,0.7416728349370837,0.6229929228065378,0.7105154437576924,0.308080808080808,0.6192893401015228,0.9214659685863874,0.5829011693386421,,,0.0,337.0,,phoneme,lr,41,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7167274842667513,0.6580310880829016,0.649646369392429,0.6720724830190997,0.8585858585858586,0.4557640750670241,0.574869109947644,0.5788580912328345,,,0.0,337.0,,phoneme,lr,41,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5200169231582844,0.7142857142857143,0.4621504657706048,0.6145219294678439,0.0505050505050505,0.6666666666666666,0.9895287958115184,0.5719074774263772,,,0.0,0.0,,phoneme,lr,43,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.7204928869850336,0.772020725388601,0.7224392326369433,0.7709787325461844,0.5959595959595959,0.6145833333333334,0.8450261780104712,0.5668120322365193,0.3798219584569733,0.0237388724035608,,,,phoneme,lr,43,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.6093222803955789,0.7350111028867505,0.6165096733269901,0.7047151315479037,0.3055555555555556,0.5931372549019608,0.913089005235602,0.5801020728341628,,,0.0,337.0,,phoneme,lr,43,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7360688032154,0.6905995558845299,0.6784124662876303,0.7043158240240064,0.8459595959595959,0.4841040462427746,0.6261780104712041,0.564841184463471,,,0.0,337.0,,phoneme,lr,43,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.540200613616801,0.7276091783863805,0.4967812983311336,0.6372961936215953,0.0856423173803526,0.8717948717948718,0.9947589098532494,0.6149201134445307,,,0.0,0.0,,phoneme,lr,47,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.6890040080477797,0.7601776461880089,0.6969744799627833,0.754031471190418,0.5163727959697733,0.6083086053412463,0.8616352201257862,0.6173130623851033,0.3560830860534125,0.0207715133531157,,,,phoneme,lr,47,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.5907117849278393,0.7387120651369357,0.589797910726343,0.6916961711768345,0.2317380352644836,0.6571428571428571,0.949685534591195,0.60953363060579,,,0.0,337.0,,phoneme,lr,47,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7379679356177622,0.6839378238341969,0.6741627105049861,0.6974308221475949,0.8690176322418136,0.4791666666666667,0.6069182389937107,0.612613863751025,,,0.0,337.0,,phoneme,lr,47,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.5472331796650983,0.7313101406365655,0.5099481682000366,0.6457395984281716,0.1007556675062972,0.8695652173913043,0.9937106918238994,0.6432802839674961,,,0.0,0.0,,phoneme,lr,53,symmetric,0.2,0.2,0.1,0.15,no_cleaning
337,0.6996036838130846,0.7668393782383419,0.7071332274907249,0.7616517946487951,0.5365239294710328,0.6191860465116279,0.8626834381551363,0.6447271773704515,0.3590504451038576,0.0326409495548961,,,,phoneme,lr,53,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.6047769170244337,0.7461139896373057,0.6090173734244234,0.7044708924626427,0.2619647355163728,0.6753246753246753,0.9475890985324948,0.6411888896215331,,,0.0,337.0,,phoneme,lr,53,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7485755324261099,0.685418208734271,0.6776291743140901,0.6982886608476175,0.9017632241813602,0.4811827956989247,0.5953878406708596,0.6415849911302866,,,0.0,337.0,,phoneme,lr,53,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.6161943319838057,0.8095238095238095,0.6359696641386783,0.7736160553061963,0.2631578947368421,0.7142857142857143,0.9692307692307692,0.6769946371024294,,,0.0,0.0,,ecoli,lr,13,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.7870445344129555,0.7857142857142857,0.7375,0.7991071428571429,0.7894736842105263,0.5172413793103449,0.7846153846153846,0.567765226972172,0.5217391304347826,0.0,,,,ecoli,lr,13,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.7510121457489879,0.8452380952380952,0.7654135338345864,0.8403508771929825,0.5789473684210527,0.6875,0.9230769230769232,0.6916576531561167,,,0.0,23.0,,ecoli,lr,13,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7319838056680161,0.6428571428571429,0.6213942307692308,0.6707589285714286,0.8947368421052632,0.3777777777777777,0.5692307692307692,0.6114170500844747,,,0.0,23.0,,ecoli,lr,13,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.8421052631578947,0.9285714285714286,0.8841911764705883,0.9234506302521008,0.6842105263157895,1.0,1.0,0.9267231675680428,,,0.0,0.0,,ecoli,lr,17,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.919838056680162,0.9047619047619048,0.8768328445747801,0.9089512637899734,0.9473684210526316,0.72,0.8923076923076924,0.921153234020881,0.4782608695652174,0.0434782608695652,,,,ecoli,lr,17,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.9089068825910932,0.9166666666666666,0.8870750912233532,0.9187311951859676,0.8947368421052632,0.7727272727272727,0.9230769230769232,0.9304874803106836,,,0.0,23.0,,ecoli,lr,17,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8153846153846154,0.7142857142857143,0.6932440657334145,0.7372402399791324,1.0,0.4418604651162791,0.6307692307692307,0.913462257519331,,,0.0,23.0,,ecoli,lr,17,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.763157894736842,0.8928571428571429,0.8124534854874721,0.8797001807421058,0.5263157894736842,1.0,1.0,0.9364701772874576,,,0.0,0.0,,ecoli,lr,23,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8825910931174089,0.9047619047619048,0.86875,0.9063988095238096,0.8421052631578947,0.7619047619047619,0.9230769230769232,0.937751753991366,0.4782608695652174,0.0,,,,ecoli,lr,23,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8267206477732794,0.9047619047619048,0.8525021949078139,0.9005811279735776,0.6842105263157895,0.8666666666666667,0.9692307692307692,0.9132451921550828,,,0.0,23.0,,ecoli,lr,23,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8538461538461539,0.7738095238095238,0.7477477477477477,0.7921492921492921,1.0,0.5,0.7076923076923077,0.856039344675809,,,0.0,23.0,,ecoli,lr,23,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.8453441295546559,0.9047619047619048,0.8585858585858586,0.9028379028379028,0.7368421052631579,0.8235294117647058,0.953846153846154,0.7791440855786698,,,0.0,0.0,,ecoli,lr,29,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8024291497975709,0.8095238095238095,0.7605131860299359,0.8198418355225198,0.7894736842105263,0.5555555555555556,0.8153846153846154,0.7281079647799773,0.391304347826087,0.0,,,,ecoli,lr,29,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8178137651821862,0.8333333333333334,0.7844574780058651,0.8406647116324537,0.7894736842105263,0.6,0.8461538461538461,0.7746475923538738,,,0.0,23.0,,ecoli,lr,29,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7825910931174089,0.75,0.7105824446267432,0.7690730106644792,0.8421052631578947,0.4705882352941176,0.7230769230769231,0.6887293561709784,,,0.0,23.0,,ecoli,lr,29,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.8080971659919028,0.9047619047619048,0.8455882352941176,0.8979341736694677,0.631578947368421,0.9230769230769232,0.9846153846153848,0.903439988204268,,,0.0,0.0,,ecoli,lr,31,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.862753036437247,0.8452380952380952,0.8079831193951117,0.8543001163890913,0.8947368421052632,0.6071428571428571,0.8307692307692308,0.8896931881041266,0.391304347826087,0.0,,,,ecoli,lr,31,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8902834008097166,0.9166666666666666,0.8831246273106739,0.917412045319022,0.8421052631578947,0.8,0.9384615384615383,0.9197727944204936,,,0.0,23.0,,ecoli,lr,31,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8384615384615385,0.75,0.725703623075727,0.7704089566163894,1.0,0.475,0.676923076923077,0.8700488988313544,,,0.0,23.0,,ecoli,lr,31,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.8376518218623481,0.8928571428571429,0.8440272333402105,0.8918182086121017,0.7368421052631579,0.7777777777777778,0.9384615384615383,0.9019844499039024,,,0.0,0.0,,ecoli,lr,37,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8736842105263158,0.8333333333333334,0.800677966101695,0.8448587570621469,0.9473684210526316,0.5806451612903226,0.8,0.8938904278239457,0.5652173913043478,0.0,,,,ecoli,lr,37,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8101214574898785,0.8214285714285714,0.7723577235772358,0.8302361595044522,0.7894736842105263,0.5769230769230769,0.8307692307692308,0.8673954182196835,,,0.0,23.0,,ecoli,lr,37,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8538461538461539,0.7738095238095238,0.7477477477477477,0.7921492921492921,1.0,0.5,0.7076923076923077,0.903131018575156,,,0.0,23.0,,ecoli,lr,37,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.774089068825911,0.8809523809523809,0.8069852941176471,0.8724177170868347,0.5789473684210527,0.8461538461538461,0.9692307692307692,0.8428923564866837,,,0.0,0.0,,ecoli,lr,41,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8935222672064778,0.8928571428571429,0.8593488372093023,0.8969435215946844,0.8947368421052632,0.7083333333333334,0.8923076923076924,0.8040341365301866,0.4347826086956521,0.0434782608695652,,,,ecoli,lr,41,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.7991902834008098,0.8333333333333334,0.7777777777777777,0.8386243386243386,0.7368421052631579,0.6086956521739131,0.8615384615384616,0.8440359683300744,,,0.0,23.0,,ecoli,lr,41,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8506072874493926,0.7976190476190477,0.765709598031173,0.813059103871245,0.9473684210526316,0.5294117647058824,0.7538461538461538,0.7559392550898514,,,0.0,23.0,,ecoli,lr,41,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.868421052631579,0.9404761904761904,0.9057239057239056,0.9370691037357703,0.7368421052631579,1.0,1.0,0.9343861547808914,,,0.0,0.0,,ecoli,lr,43,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.9121457489878542,0.8928571428571429,0.8634146341463416,0.8981416957026714,0.9473684210526316,0.6923076923076923,0.8769230769230769,0.9345931630696171,0.4782608695652174,0.0,,,,ecoli,lr,43,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8825910931174089,0.9047619047619048,0.86875,0.9063988095238096,0.8421052631578947,0.7619047619047619,0.9230769230769232,0.8714861594057453,,,0.0,23.0,,ecoli,lr,43,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8153846153846154,0.7142857142857143,0.6932440657334145,0.7372402399791324,1.0,0.4418604651162791,0.6307692307692307,0.9053798082435852,,,0.0,23.0,,ecoli,lr,43,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.8157894736842105,0.9166666666666666,0.8615493289380739,0.9093870182874186,0.631578947368421,1.0,1.0,0.8958679841948425,,,0.0,0.0,,ecoli,lr,47,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8331983805668016,0.8571428571428571,0.8095238095238095,0.8616780045351474,0.7894736842105263,0.6521739130434783,0.8769230769230769,0.8702788823124898,0.4347826086956521,0.0434782608695652,,,,ecoli,lr,47,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8530364372469635,0.9166666666666666,0.8736842105263158,0.914035087719298,0.7368421052631579,0.875,0.9692307692307692,0.8737629329734591,,,0.0,23.0,,ecoli,lr,47,symmetric,0.2,0.2,0.1,0.15,smote
0,0.7736842105263158,0.6785714285714286,0.6571428571428571,0.7040816326530612,0.9473684210526316,0.4090909090909091,0.6,0.8349834732764831,,,0.0,23.0,,ecoli,lr,47,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.9089068825910932,0.9166666666666666,0.8870750912233532,0.9187311951859676,0.8947368421052632,0.7727272727272727,0.9230769230769232,0.8791718085835731,,,0.0,0.0,,ecoli,lr,53,symmetric,0.2,0.2,0.1,0.15,no_cleaning
23,0.8781376518218624,0.8690476190476191,0.8330623306233063,0.8755065169699316,0.8947368421052632,0.6538461538461539,0.8615384615384616,0.8541794033280099,0.391304347826087,0.0434782608695652,,,,ecoli,lr,53,symmetric,0.2,0.2,0.1,0.15,class_proportional
0,0.8781376518218624,0.8690476190476191,0.8330623306233063,0.8755065169699316,0.8947368421052632,0.6538461538461539,0.8615384615384616,0.8319469922485485,,,0.0,23.0,,ecoli,lr,53,symmetric,0.2,0.2,0.1,0.15,smote
0,0.8461538461538461,0.7619047619047619,0.7366771159874608,0.781310643379609,1.0,0.4871794871794871,0.6923076923076923,0.8595807421852311,,,0.0,23.0,,ecoli,lr,53,symmetric,0.2,0.2,0.1,0.15,cwms_msbs
0,0.651641791044776,0.7447916666666666,0.6573301766527044,0.7096267376919808,0.3432835820895522,0.8214285714285714,0.96,0.6681999129227124,,,0.0,0.0,,pima,lr,13,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7054328358208956,0.7291666666666666,0.7039848197343453,0.7300660183428209,0.6268656716417911,0.6086956521739131,0.784,0.6756869396822129,0.4090909090909091,0.0681818181818181,,,,pima,lr,13,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.7345074626865671,0.7760416666666666,0.7428277731053172,0.7707466981279009,0.5970149253731343,0.7142857142857143,0.872,0.6607431363203468,,,0.0,44.0,,pima,lr,13,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.6146865671641791,0.5208333333333334,0.5132275132275133,0.4948467813051146,0.9253731343283582,0.4161073825503356,0.304,0.674520864392116,,,0.0,44.0,,pima,lr,13,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.6391044776119403,0.7239583333333334,0.6439841864045062,0.6949567196118904,0.3582089552238806,0.7058823529411765,0.92,0.6083979303765791,,,0.0,0.0,,pima,lr,17,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7416716417910447,0.7447916666666666,0.729957805907173,0.7490770042194091,0.7313432835820896,0.6125,0.752,0.60493965563869,0.3863636363636363,0.0454545454545454,,,,pima,lr,17,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.7427462686567164,0.7552083333333334,0.7366255144032922,0.7577589163237312,0.7014925373134329,0.6351351351351351,0.784,0.6104293461020733,,,0.0,44.0,,pima,lr,17,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.5896119402985075,0.4791666666666667,0.4601889338731444,0.4296136977058029,0.9552238805970148,0.3975155279503105,0.224,0.5774323287523557,,,0.0,44.0,,pima,lr,17,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.7235820895522388,0.7708333333333334,0.7333333333333334,0.7635416666666667,0.5671641791044776,0.7169811320754716,0.88,0.7449881758173101,,,0.0,0.0,,pima,lr,23,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7165970149253731,0.703125,0.6940880503144654,0.7099711740041929,0.7611940298507462,0.5543478260869565,0.672,0.7431680632796944,0.3636363636363636,0.0681818181818181,,,,pima,lr,23,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.7280597014925374,0.7135416666666666,0.7048218029350104,0.7201476240391335,0.7761194029850746,0.5652173913043478,0.68,0.7313103802167247,,,0.0,44.0,,pima,lr,23,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.612,0.4947916666666667,0.4730498259910024,0.44071580652463,1.0,0.4085365853658536,0.224,0.7411105175671313,,,0.0,44.0,,pima,lr,23,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.7395820895522388,0.7916666666666666,0.7529593412249099,0.7824991422199349,0.5671641791044776,0.7755102040816326,0.912,0.6759929086191907,,,0.0,0.0,,pima,lr,29,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7507462686567165,0.765625,0.7462927617090002,0.7674487960651888,0.7014925373134329,0.6527777777777778,0.8,0.6767503472177864,0.4318181818181818,0.0,,,,pima,lr,29,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.7214328358208955,0.75,0.722943722943723,0.7490981240981242,0.6268656716417911,0.6461538461538462,0.816,0.696144699862099,,,0.0,44.0,,pima,lr,29,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.6666865671641791,0.5885416666666666,0.5871866750129277,0.58004217356594,0.9253731343283582,0.4558823529411764,0.408,0.6826128706206166,,,0.0,44.0,,pima,lr,29,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.6886567164179105,0.734375,0.6949817774039809,0.7280949210354173,0.5373134328358209,0.6428571428571429,0.84,0.666293428911053,,,0.0,0.0,,pima,lr,31,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7027462686567164,0.703125,0.6889406815791718,0.7090063027598555,0.7014925373134329,0.5595238095238095,0.704,0.6704400748912711,0.4318181818181818,0.0227272727272727,,,,pima,lr,31,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.7078208955223881,0.71875,0.7,0.72265625,0.6716417910447762,0.5844155844155844,0.744,0.6587031716853776,,,0.0,44.0,,pima,lr,31,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.6226865671641791,0.53125,0.5250137438152831,0.5085727047828477,0.9253731343283582,0.4217687074829932,0.32,0.6553903547814002,,,0.0,44.0,,pima,lr,31,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.6494925373134328,0.7239583333333334,0.6566685785620296,0.7025839406412722,0.4029850746268656,0.675,0.896,0.6218974325516637,,,0.0,0.0,,pima,lr,37,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.6843582089552238,0.6927083333333334,0.674847154051494,0.6978682295703091,0.6567164179104478,0.55,0.712,0.6165074110563213,0.3863636363636363,0.0681818181818181,,,,pima,lr,37,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.6745074626865671,0.6979166666666666,0.6719688936019795,0.6998387239307177,0.5970149253731343,0.5633802816901409,0.752,0.609050272908494,,,0.0,44.0,,pima,lr,37,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
0,0.5650746268656717,0.4427083333333333,0.4103160251442349,0.3685659390338414,0.9701492537313432,0.3823529411764705,0.16,0.5942814147985015,,,0.0,44.0,,pima,lr,37,reverse_asymmetric,0.1,0.3,0.1,0.15,cwms_msbs
0,0.5684776119402986,0.6770833333333334,0.5501133786848073,0.6223119803476946,0.208955223880597,0.6086956521739131,0.928,0.5972715179029923,,,0.0,0.0,,pima,lr,41,reverse_asymmetric,0.1,0.3,0.1,0.15,no_cleaning
44,0.7048955223880597,0.7239583333333334,0.7011892526794891,0.7261063598101111,0.6417910447761194,0.5972222222222222,0.768,0.6158148722473358,0.4772727272727273,0.0,,,,pima,lr,41,reverse_asymmetric,0.1,0.3,0.1,0.15,class_proportional
0,0.6478805970149254,0.7083333333333334,0.6541430777148739,0.6954987991079088,0.4477611940298507,0.6122448979591837,0.848,0.5939549304277771,,,0.0,44.0,,pima,lr,41,reverse_asymmetric,0.1,0.3,0.1,0.15,smote
