deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.7646895743231468,0.7268689859363434,0.712502962807894,0.7389992372534115,0.8564231738035264,0.5214723926380368,0.6729559748427673,,,0.0,337.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7807336470066378,0.7453737971872687,0.7303393213572854,0.7565907415369113,0.8664987405541562,0.5417322834645669,0.6949685534591195,,,0.0,337.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6747738542211239,0.7920059215396003,0.695711208952221,0.7662850969932344,0.3904282115869018,0.7989690721649485,0.9591194968553459,,,0.0,0.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7609719647883233,0.8223538119911177,0.7739819988623816,0.8170909587227111,0.6120906801007556,0.7386018237082067,0.909853249475891,0.4362017804154303,0.02373887240356083,,,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7577665827036104,0.7202072538860104,0.7057967507777394,0.7326417348289331,0.8488664987405542,0.5145038167938931,0.6666666666666666,,,0.0,337.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7658236036521289,0.7409326424870466,0.7228597753104018,0.7520382884042892,0.8261964735516373,0.5385878489326765,0.7054507337526206,,,0.0,337.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6650338463165688,0.7949666913397483,0.685941833776021,0.7625057726932617,0.351010101010101,0.8742138364779874,0.9790575916230366,,,0.0,0.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7486421809720238,0.8149518874907475,0.7624784103247875,0.8086715973102546,0.5883838383838383,0.728125,0.9089005235602095,0.41543026706231456,0.020771513353115726,,,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7691125918874611,0.7091043671354552,0.70010760006665,0.7215998769532403,0.9141414141414141,0.5020804438280166,0.6240837696335079,,,0.0,337.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7778293405256755,0.7350111028867505,0.7217439430759601,0.7468840865818308,0.8813131313131313,0.5287878787878788,0.6743455497382199,,,0.0,337.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6982729485818693,0.8127313101406366,0.7246865699292391,0.7888762561828364,0.42065491183879095,0.8789473684210526,0.9758909853249476,,,0.0,0.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7855271982214618,0.8393782383419689,0.7975652618241202,0.8354965776554585,0.654911838790932,0.7647058823529411,0.9161425576519916,0.39762611275964393,0.008902077151335312,,,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7746634876880587,0.7305699481865285,0.7178362573099415,0.7425493786279169,0.8816120906801007,0.5247376311844077,0.6677148846960168,,,0.0,337.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7862876183535847,0.7542561065877128,0.7383603451413745,0.7649487509239884,0.8639798488664987,0.5523349436392915,0.7085953878406709,,,0.0,337.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6738722301549527,0.8001480384900074,0.6967023647187947,0.7699927723716563,0.3686868686868687,0.8795180722891566,0.9790575916230366,,,0.0,0.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7747884605214448,0.8393782383419689,0.7921486885530657,0.8331445244723157,0.6186868686868687,0.7877813504823151,0.930890052356021,0.40059347181008903,0.020771513353115726,,,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7770281347506478,0.7276091783863805,0.7160130509884205,0.7397575023271005,0.8964646464646465,0.5205278592375366,0.6575916230366492,,,0.0,337.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7871608757734412,0.7461139896373057,0.732384865713964,0.7574651934039902,0.8863636363636364,0.5408320493066255,0.6879581151832461,,,0.0,337.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6776905177428738,0.7971872686898593,0.6999821694871295,0.7706423131208435,0.3888888888888889,0.8279569892473119,0.9664921465968587,,,0.0,0.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.761330583320112,0.8297557364914878,0.7786823361823362,0.8226731386057812,0.5959595959595959,0.7712418300653595,0.9267015706806283,0.4035608308605341,0.032640949554896145,,,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7683127082341742,0.7194670614359734,0.7077962062453882,0.731959199028859,0.8863636363636364,0.5124087591240876,0.650261780104712,,,0.0,337.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7579353746893014,0.7246484085862325,0.7088186626001752,0.7369101800801943,0.8383838383838383,0.51875,0.6774869109947644,,,0.0,337.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6689928129736123,0.7942264988897113,0.6901457951080427,0.7641853251289743,0.36523929471032746,0.847953216374269,0.9727463312368972,,,0.0,0.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7760773938712249,0.8364174685418209,0.7909607288659743,0.831150259023826,0.6297229219143576,0.7716049382716049,0.9224318658280922,0.456973293768546,0.026706231454005934,,,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7770728049469554,0.7350111028867505,0.7217439430759601,0.746794139735656,0.8790931989924433,0.5295902883156297,0.6750524109014675,,,0.0,337.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7882744799835242,0.7601776461880089,0.7432390579026649,0.770428665035047,0.8564231738035264,0.5601317957166392,0.720125786163522,,,0.0,337.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6824242616267711,0.8038490007401925,0.7065251160529773,0.7762030129305851,0.3879093198992443,0.875,0.9769392033542977,,,0.0,0.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7838373757056329,0.845299777942265,0.8008972208295697,0.8396624626975497,0.6347607052896725,0.7974683544303798,0.9329140461215933,0.4540059347181009,0.008902077151335312,,,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7653232577665827,0.7246484085862325,0.7110579112221103,0.7368937713989567,0.8639798488664987,0.518910741301059,0.6666666666666666,,,0.0,337.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7819851718074236,0.7512953367875648,0.7350015411774595,0.7620930162665002,0.8564231738035264,0.5492730210016155,0.7075471698113207,,,0.0,337.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.668825910931174,0.8333333333333334,0.7,0.8095238095238095,0.3684210526315789,0.7777777777777778,0.9692307692307692,,,0.0,0.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.6951417004048583,0.8452380952380952,0.7290994790374596,0.826233594405264,0.42105263157894735,0.8,0.9692307692307692,0.391304347826087,0.043478260869565216,,,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7113360323886639,0.7261904761904762,0.6686674669867947,0.744269136225919,0.6842105263157895,0.43333333333333335,0.7384615384615385,,,0.0,23.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.545748987854251,0.6428571428571429,0.5381231671554252,0.6585672392124005,0.3684210526315789,0.28,0.7230769230769231,,,0.0,23.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.7214574898785425,0.8571428571428571,0.7565217391304347,0.8422360248447205,0.47368421052631576,0.8181818181818182,0.9692307692307692,,,0.0,0.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8639676113360324,0.9047619047619048,0.8639676113360324,0.9047619047619048,0.7894736842105263,0.7894736842105263,0.9384615384615385,0.391304347826087,0.0,,,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8704453441295547,0.8571428571428571,0.8203848895224519,0.8648813766418899,0.8947368421052632,0.6296296296296297,0.8461538461538461,,,0.0,23.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8101214574898785,0.8214285714285714,0.7723577235772358,0.8302361595044522,0.7894736842105263,0.5769230769230769,0.8307692307692308,,,0.0,23.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6380566801619433,0.7857142857142857,0.6525735294117647,0.7703518907563026,0.3684210526315789,0.5384615384615384,0.9076923076923077,,,0.0,0.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.7323886639676114,0.8452380952380952,0.7548821548821549,0.8363796697130031,0.5263157894736842,0.7142857142857143,0.9384615384615385,0.43478260869565216,0.0,,,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8101214574898785,0.8214285714285714,0.7723577235772358,0.8302361595044522,0.7894736842105263,0.5769230769230769,0.8307692307692308,,,0.0,23.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7651821862348178,0.8095238095238095,0.746031746031746,0.8155706727135298,0.6842105263157895,0.5652173913043478,0.8461538461538461,,,0.0,23.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.645748987854251,0.7976190476190477,0.6637626559924653,0.7799399015551595,0.3684210526315789,0.5833333333333334,0.9230769230769231,,,0.0,0.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8858299595141701,0.8809523809523809,0.846041055718475,0.8861890797374669,0.8947368421052632,0.68,0.8769230769230769,0.34782608695652173,0.043478260869565216,,,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8473684210526315,0.8214285714285714,0.7839135654261704,0.8332190018864688,0.8947368421052632,0.5666666666666667,0.8,,,0.0,23.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8473684210526315,0.8214285714285714,0.7839135654261704,0.8332190018864688,0.8947368421052632,0.5666666666666667,0.8,,,0.0,23.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.7433198380566801,0.8333333333333334,0.7525252525252526,0.8299663299663299,0.5789473684210527,0.6470588235294118,0.9076923076923077,,,0.0,0.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8331983805668016,0.8571428571428571,0.8095238095238095,0.8616780045351474,0.7894736842105263,0.6521739130434783,0.8769230769230769,0.43478260869565216,0.0,,,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.819838056680162,0.75,0.7211948790896159,0.7702702702702704,0.9473684210526315,0.47368421052631576,0.6923076923076923,,,0.0,23.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8165991902834009,0.7738095238095238,0.7381460213289581,0.7910660572678619,0.8947368421052632,0.5,0.7384615384615385,,,0.0,23.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.8190283400809717,0.8928571428571429,0.837593984962406,0.8894736842105262,0.6842105263157895,0.8125,0.9538461538461539,,,0.0,0.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8473684210526315,0.8214285714285714,0.7839135654261704,0.8332190018864688,0.8947368421052632,0.5666666666666667,0.8,0.43478260869565216,0.0,,,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7967611336032389,0.7142857142857143,0.6888888888888889,0.7375661375661375,0.9473684210526315,0.43902439024390244,0.6461538461538462,,,0.0,23.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8506072874493926,0.7976190476190477,0.765709598031173,0.813059103871245,0.9473684210526315,0.5294117647058824,0.7538461538461538,,,0.0,23.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.7587044534412956,0.8571428571428571,0.7787532923617209,0.8508716919603662,0.5789473684210527,0.7333333333333333,0.9384615384615385,,,0.0,0.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8595141700404858,0.8690476190476191,0.8280930232558139,0.8740420819490586,0.8421052631578947,0.6666666666666666,0.8769230769230769,0.43478260869565216,0.043478260869565216,,,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8704453441295547,0.8571428571428571,0.8203848895224519,0.8648813766418899,0.8947368421052632,0.6296296296296297,0.8461538461538461,,,0.0,23.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8781376518218624,0.8690476190476191,0.8330623306233063,0.8755065169699316,0.8947368421052632,0.6538461538461539,0.8615384615384616,,,0.0,23.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.7817813765182187,0.8928571428571429,0.8219919943489522,0.8834975949409667,0.5789473684210527,0.9166666666666666,0.9846153846153847,,,0.0,0.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.774089068825911,0.8809523809523809,0.8069852941176471,0.8724177170868347,0.5789473684210527,0.8461538461538461,0.9692307692307692,0.4782608695652174,0.0,,,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7639676113360324,0.75,0.7043740573152337,0.7679738562091503,0.7894736842105263,0.46875,0.7384615384615385,,,0.0,23.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7947368421052632,0.7976190476190477,0.7489010022859153,0.8094693829703501,0.7894736842105263,0.5357142857142857,0.8,,,0.0,23.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.6797570850202429,0.8214285714285714,0.703319990581587,0.8058293249016112,0.42105263157894735,0.6666666666666666,0.9384615384615385,,,0.0,0.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.754251012145749,0.8214285714285714,0.7495527728085868,0.8230258113979044,0.631578947368421,0.6,0.8769230769230769,0.391304347826087,0.0,,,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6959514170040486,0.7023809523809523,0.6480643539467068,0.7237784002489884,0.6842105263157895,0.40625,0.7076923076923077,,,0.0,23.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7530364372469636,0.7619047619047619,0.7083333333333334,0.7767857142857143,0.7368421052631579,0.4827586206896552,0.7692307692307693,,,0.0,23.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.7246963562753037,0.8333333333333334,0.7418788410886743,0.8260169739537607,0.5263157894736842,0.6666666666666666,0.9230769230769231,,,0.0,0.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.7991902834008098,0.8333333333333334,0.7777777777777777,0.8386243386243386,0.7368421052631579,0.6086956521739131,0.8615384615384616,0.391304347826087,0.0,,,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.825506072874494,0.8452380952380952,0.7968372093023256,0.8511406423034331,0.7894736842105263,0.625,0.8615384615384616,,,0.0,23.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8145748987854251,0.8571428571428571,0.803125,0.8595982142857143,0.7368421052631579,0.6666666666666666,0.8923076923076924,,,0.0,23.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,,,,,,,,,,0.0,0.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.554089552238806,0.671875,0.5240605941373205,0.6041842907731655,0.16417910447761194,0.6111111111111112,0.944,,,0.0,0.0,,pima,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6081791044776119,0.6927083333333334,0.6086100266040148,0.6634156646972785,0.3283582089552239,0.6111111111111112,0.888,0.25,0.045454545454545456,,,,pima,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5751044776119403,0.640625,0.5759147219821377,0.6259573369826179,0.3582089552238806,0.48,0.792,,,0.0,44.0,,pima,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5745671641791045,0.6354166666666666,0.5757575757575758,0.623816287878788,0.373134328358209,0.4716981132075472,0.776,,,0.0,44.0,,pima,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.5894925373134329,0.6458333333333334,0.5915404830434239,0.6365259875693489,0.40298507462686567,0.4909090909090909,0.776,,,0.0,44.0,,pima,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.566865671641791,0.6614583333333334,0.5576820839978734,0.6224027556264399,0.2537313432835821,0.53125,0.88,,,0.0,0.0,,pima,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6444179104477612,0.7083333333333334,0.650682261208577,0.6935510071474984,0.43283582089552236,0.6170212765957447,0.856,0.18181818181818182,0.045454545454545456,,,,pima,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6825074626865671,0.7083333333333334,0.6812144212523719,0.7093018659076534,0.5970149253731343,0.5797101449275363,0.768,,,0.0,44.0,,pima,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.646268656716418,0.6927083333333334,0.6501003861003861,0.6869848777348778,0.4925373134328358,0.5689655172413793,0.8,,,0.0,44.0,,pima,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6865074626865671,0.7135416666666666,0.6858545292280231,0.7140274059199762,0.5970149253731343,0.5882352941176471,0.776,,,0.0,44.0,,pima,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.598865671641791,0.703125,0.589543562239808,0.6547685463001163,0.2537313432835821,0.7083333333333334,0.944,,,0.0,0.0,,pima,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.5703283582089552,0.6614583333333334,0.5633768323828849,0.6258903165051487,0.26865671641791045,0.5294117647058824,0.872,0.20454545454545456,0.09090909090909091,,,,pima,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6049552238805971,0.6614583333333334,0.6078308141909939,0.6516392101100881,0.417910447761194,0.5185185185185185,0.792,,,0.0,44.0,,pima,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6457313432835821,0.6875,0.6484375,0.683837890625,0.5074626865671642,0.5573770491803278,0.784,,,0.0,44.0,,pima,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6393432835820896,0.6927083333333334,0.6440310467272099,0.6837955907153107,0.4626865671641791,0.5740740740740741,0.816,,,0.0,44.0,,pima,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5615522388059702,0.6770833333333334,0.5355080380833463,0.6129737656729618,0.1791044776119403,0.631578947368421,0.944,,,0.0,0.0,,pima,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6271044776119403,0.7083333333333334,0.6307692307692307,0.6818910256410257,0.3582089552238806,0.6486486486486487,0.896,0.1590909090909091,0.09090909090909091,,,,pima,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.634268656716418,0.6770833333333334,0.63671875,0.6732991536458334,0.4925373134328358,0.5409836065573771,0.776,,,0.0,44.0,,pima,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6284179104477612,0.6875,0.6329807569771888,0.6757120555626354,0.43283582089552236,0.5686274509803921,0.824,,,0.0,44.0,,pima,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6318805970149254,0.6875,0.6363636363636364,0.6775568181818182,0.44776119402985076,0.5660377358490566,0.816,,,0.0,44.0,,pima,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5604776119402985,0.6666666666666666,0.5425848719475879,0.6145523128846536,0.208955223880597,0.56,0.912,,,0.0,0.0,,pima,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6041791044776119,0.6875,0.6043956043956044,0.6591689560439561,0.3283582089552239,0.5945945945945946,0.88,0.2727272727272727,0.06818181818181818,,,,pima,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6049552238805971,0.6614583333333334,0.6078308141909939,0.6516392101100881,0.417910447761194,0.5185185185185185,0.792,,,0.0,44.0,,pima,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6158805970149254,0.6666666666666666,0.6188585607940447,0.6596360628618693,0.44776119402985076,0.5263157894736842,0.784,,,0.0,44.0,,pima,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6049552238805971,0.6614583333333334,0.6078308141909939,0.6516392101100881,0.417910447761194,0.5185185185185185,0.792,,,0.0,44.0,,pima,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.5724776119402986,0.6822916666666666,0.5539135402780423,0.6262041357201803,0.208955223880597,0.6363636363636364,0.936,,,0.0,0.0,,pima,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.5863283582089552,0.6822916666666666,0.579295233305794,0.6421772663050637,0.26865671641791045,0.6,0.904,0.3409090909090909,0.0,,,,pima,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5905671641791045,0.65625,0.5923829130211014,0.6411235846628924,0.373134328358209,0.5102040816326531,0.808,,,0.0,44.0,,pima,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6065671641791045,0.6770833333333334,0.6092436974789917,0.6584274334733894,0.373134328358209,0.5555555555555556,0.84,,,0.0,44.0,,pima,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6060298507462687,0.671875,0.6089865847745273,0.6563570793599482,0.3880597014925373,0.5416666666666666,0.824,,,0.0,44.0,,pima,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
0,0.578865671641791,0.6770833333333334,0.5694444444444444,0.6344762731481481,0.2537313432835821,0.5862068965517241,0.904,,,0.0,0.0,,pima,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6225671641791045,0.6979166666666666,0.6264090177133655,0.6757833467525497,0.373134328358209,0.6097560975609756,0.872,0.25,0.06818181818181818,,,,pima,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6641194029850747,0.6979166666666666,0.6652236652236652,0.6968268999519,0.5522388059701493,0.5692307692307692,0.776,,,0.0,44.0,,pima,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6497313432835821,0.6927083333333334,0.6529305432151721,0.6884245713206084,0.5074626865671642,0.5666666666666667,0.792,,,0.0,44.0,,pima,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_knn
0,0.6611940298507463,0.703125,0.6646956095468611,0.6989864502588926,0.5223880597014925,0.5833333333333334,0.8,,,0.0,44.0,,pima,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs_crossfamily
