deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method,budget
93,0.6361904761904762,0.6431775548487073,0.4266666666666667,0.16129032258064516,0.021505376344086023,credit-g,lr,29,crcc_m,0.15
0,0.5142857142857142,0.44940476190476186,0.04,0.0,0.0,credit-g,lr,47,no_cleaning,0.15
93,0.5238095238095238,0.4642857142857143,0.05333333333333334,0.13978494623655913,0.07526881720430108,credit-g,lr,47,random_deletion,0.15
93,0.518095238095238,0.46026374139339477,0.05333333333333334,0.5591397849462365,0.44086021505376344,credit-g,lr,47,global_top_loss,0.15
93,0.6228571428571428,0.6313643854627461,0.36,0.24731182795698925,0.043010752688172046,credit-g,lr,47,class_proportional,0.15
88,0.5380952380952381,0.4968107725017718,0.09333333333333334,1.0,0.0,credit-g,lr,47,oracle_deletion,0.15
93,0.6228571428571428,0.6313643854627461,0.36,0.24731182795698925,0.043010752688172046,credit-g,lr,47,crcc_p_l0,0.15
93,0.6228571428571428,0.6313643854627461,0.36,0.24731182795698925,0.043010752688172046,credit-g,lr,47,crcc_p_l025,0.15
93,0.6228571428571428,0.6313643854627461,0.36,0.24731182795698925,0.043010752688172046,credit-g,lr,47,crcc_p_l05,0.15
93,0.6228571428571428,0.6313643854627461,0.36,0.24731182795698925,0.043010752688172046,credit-g,lr,47,crcc_p_l10,0.15
93,0.6676190476190476,0.6773268320665424,0.4666666666666667,0.20430107526881722,0.021505376344086023,credit-g,lr,47,crcc_m,0.15
0,0.5171428571428571,0.45127634625214225,0.04,0.0,0.0,credit-g,lr,61,no_cleaning,0.15
93,0.5276190476190477,0.47485120784222196,0.06666666666666667,0.13978494623655913,0.0967741935483871,credit-g,lr,61,random_deletion,0.15
93,0.5142857142857142,0.44940476190476186,0.04,0.40860215053763443,0.5806451612903226,credit-g,lr,61,global_top_loss,0.15
93,0.6657142857142857,0.6732420421869658,0.48,0.23655913978494625,0.06451612903225806,credit-g,lr,61,class_proportional,0.15
66,0.5847619047619048,0.5737425404944587,0.18666666666666668,1.0,0.0,credit-g,lr,61,oracle_deletion,0.15
93,0.6657142857142857,0.6732420421869658,0.48,0.23655913978494625,0.06451612903225806,credit-g,lr,61,crcc_p_l0,0.15
93,0.6657142857142857,0.6732420421869658,0.48,0.23655913978494625,0.06451612903225806,credit-g,lr,61,crcc_p_l025,0.15
93,0.6657142857142857,0.6732420421869658,0.48,0.23655913978494625,0.06451612903225806,credit-g,lr,61,crcc_p_l05,0.15
93,0.6657142857142857,0.6732420421869658,0.48,0.23655913978494625,0.06451612903225806,credit-g,lr,61,crcc_p_l10,0.15
93,0.6638095238095238,0.6690965842865327,0.49333333333333335,0.1827956989247312,0.021505376344086023,credit-g,lr,61,crcc_m,0.15
0,0.5428571428571429,0.5121951219512195,0.12,0.0,0.0,credit-g,lr,83,no_cleaning,0.15
93,0.559047619047619,0.5365270426395121,0.14666666666666667,0.11827956989247312,0.053763440860215055,credit-g,lr,83,random_deletion,0.15
93,0.5304761904761905,0.4770028580688883,0.06666666666666667,0.44086021505376344,0.5483870967741935,credit-g,lr,83,global_top_loss,0.15
93,0.6409523809523809,0.6462663664082584,0.4533333333333333,0.23655913978494625,0.06451612903225806,credit-g,lr,83,class_proportional,0.15
70,0.5780952380952381,0.5633950401676563,0.17333333333333334,1.0,0.0,credit-g,lr,83,oracle_deletion,0.15
93,0.6409523809523809,0.6462663664082584,0.4533333333333333,0.23655913978494625,0.06451612903225806,credit-g,lr,83,crcc_p_l0,0.15
93,0.6409523809523809,0.6462663664082584,0.4533333333333333,0.23655913978494625,0.06451612903225806,credit-g,lr,83,crcc_p_l025,0.15
93,0.6409523809523809,0.6462663664082584,0.4533333333333333,0.23655913978494625,0.06451612903225806,credit-g,lr,83,crcc_p_l05,0.15
93,0.6409523809523809,0.6462663664082584,0.4533333333333333,0.23655913978494625,0.06451612903225806,credit-g,lr,83,crcc_p_l10,0.15
93,0.6390476190476191,0.6425143483967013,0.4666666666666667,0.17204301075268819,0.03225806451612903,credit-g,lr,83,crcc_m,0.15
0,0.5371428571428571,0.5071398124467178,0.12,0.0,0.0,credit-g,hgb,13,no_cleaning,0.15
93,0.5323809523809524,0.5075592847458494,0.13333333333333333,0.10752688172043011,0.13978494623655913,credit-g,hgb,13,random_deletion,0.15
93,0.5276190476190477,0.47485120784222196,0.06666666666666667,0.5053763440860215,0.43010752688172044,credit-g,hgb,13,global_top_loss,0.15
93,0.6152380952380953,0.6228591711775668,0.3333333333333333,0.27956989247311825,0.03225806451612903,credit-g,hgb,13,class_proportional,0.15
84,0.5752380952380952,0.5604219948849105,0.17333333333333334,1.0,0.0,credit-g,hgb,13,oracle_deletion,0.15
93,0.6152380952380953,0.6228591711775668,0.3333333333333333,0.27956989247311825,0.03225806451612903,credit-g,hgb,13,crcc_p_l0,0.15
93,0.6152380952380953,0.6228591711775668,0.3333333333333333,0.27956989247311825,0.03225806451612903,credit-g,hgb,13,crcc_p_l025,0.15
93,0.6152380952380953,0.6228591711775668,0.3333333333333333,0.27956989247311825,0.03225806451612903,credit-g,hgb,13,crcc_p_l05,0.15
93,0.6152380952380953,0.6228591711775668,0.3333333333333333,0.27956989247311825,0.03225806451612903,credit-g,hgb,13,crcc_p_l10,0.15
93,0.6104761904761905,0.6172176575877165,0.3466666666666667,0.1935483870967742,0.021505376344086023,credit-g,hgb,13,crcc_m,0.15
0,0.5561904761904762,0.5337809036658142,0.14666666666666667,0.0,0.0,credit-g,hgb,29,no_cleaning,0.15
93,0.5152380952380953,0.478217220152704,0.09333333333333334,0.12903225806451613,0.11827956989247312,credit-g,hgb,29,random_deletion,0.15
93,0.5266666666666666,0.46630987101235755,0.05333333333333334,0.40860215053763443,0.5483870967741935,credit-g,hgb,29,global_top_loss,0.15
93,0.6019047619047619,0.6074187250657839,0.3466666666666667,0.21505376344086022,0.07526881720430108,credit-g,hgb,29,class_proportional,0.15
69,0.5961904761904762,0.5938673977053508,0.22666666666666666,1.0,0.0,credit-g,hgb,29,oracle_deletion,0.15
93,0.6019047619047619,0.6074187250657839,0.3466666666666667,0.21505376344086022,0.07526881720430108,credit-g,hgb,29,crcc_p_l0,0.15
93,0.6019047619047619,0.6074187250657839,0.3466666666666667,0.21505376344086022,0.07526881720430108,credit-g,hgb,29,crcc_p_l025,0.15
93,0.6019047619047619,0.6074187250657839,0.3466666666666667,0.21505376344086022,0.07526881720430108,credit-g,hgb,29,crcc_p_l05,0.15
93,0.6019047619047619,0.6074187250657839,0.3466666666666667,0.21505376344086022,0.07526881720430108,credit-g,hgb,29,crcc_p_l10,0.15
93,0.6133333333333333,0.6191534914361001,0.38666666666666666,0.15053763440860216,0.03225806451612903,credit-g,hgb,29,crcc_m,0.15
0,0.5504761904761905,0.5283513258568284,0.14666666666666667,0.0,0.0,credit-g,hgb,47,no_cleaning,0.15
93,0.5619047619047619,0.55,0.18666666666666668,0.13978494623655913,0.07526881720430108,credit-g,hgb,47,random_deletion,0.15
93,0.5276190476190477,0.47485120784222196,0.06666666666666667,0.4731182795698925,0.45161290322580644,credit-g,hgb,47,global_top_loss,0.15
93,0.6000000000000001,0.6037296037296037,0.28,0.15053763440860216,0.10752688172043011,credit-g,hgb,47,class_proportional,0.15
88,0.5780952380952381,0.5633950401676563,0.17333333333333334,1.0,0.0,credit-g,hgb,47,oracle_deletion,0.15
93,0.6000000000000001,0.6037296037296037,0.28,0.15053763440860216,0.10752688172043011,credit-g,hgb,47,crcc_p_l0,0.15
93,0.6000000000000001,0.6037296037296037,0.28,0.15053763440860216,0.10752688172043011,credit-g,hgb,47,crcc_p_l025,0.15
93,0.6000000000000001,0.6037296037296037,0.28,0.15053763440860216,0.10752688172043011,credit-g,hgb,47,crcc_p_l05,0.15
93,0.6000000000000001,0.6037296037296037,0.28,0.15053763440860216,0.10752688172043011,credit-g,hgb,47,crcc_p_l10,0.15
93,0.660952380952381,0.6747332812906583,0.41333333333333333,0.12903225806451613,0.03225806451612903,credit-g,hgb,47,crcc_m,0.15
0,0.5599999999999999,0.541452677916361,0.16,0.0,0.0,credit-g,hgb,61,no_cleaning,0.15
93,0.5599999999999999,0.541452677916361,0.16,0.13978494623655913,0.0967741935483871,credit-g,hgb,61,random_deletion,0.15
93,0.5009523809523809,0.42277311945558393,0.013333333333333334,0.3763440860215054,0.5268817204301075,credit-g,hgb,61,global_top_loss,0.15
93,0.618095238095238,0.6262078507509317,0.3333333333333333,0.1827956989247312,0.053763440860215055,credit-g,hgb,61,class_proportional,0.15
66,0.5619047619047619,0.5392953929539295,0.14666666666666667,1.0,0.0,credit-g,hgb,61,oracle_deletion,0.15
93,0.618095238095238,0.6262078507509317,0.3333333333333333,0.1827956989247312,0.053763440860215055,credit-g,hgb,61,crcc_p_l0,0.15
93,0.618095238095238,0.6262078507509317,0.3333333333333333,0.1827956989247312,0.053763440860215055,credit-g,hgb,61,crcc_p_l025,0.15
93,0.618095238095238,0.6262078507509317,0.3333333333333333,0.1827956989247312,0.053763440860215055,credit-g,hgb,61,crcc_p_l05,0.15
93,0.618095238095238,0.6262078507509317,0.3333333333333333,0.1827956989247312,0.053763440860215055,credit-g,hgb,61,crcc_p_l10,0.15
93,0.6133333333333333,0.620522161505768,0.3466666666666667,0.13978494623655913,0.0,credit-g,hgb,61,crcc_m,0.15
0,0.5171428571428571,0.473741764400339,0.08,0.0,0.0,credit-g,hgb,83,no_cleaning,0.15
93,0.5276190476190477,0.49381926683716965,0.10666666666666667,0.11827956989247312,0.053763440860215055,credit-g,hgb,83,random_deletion,0.15
93,0.5238095238095238,0.48509485094850946,0.09333333333333334,0.45161290322580644,0.43010752688172044,credit-g,hgb,83,global_top_loss,0.15
93,0.5628571428571428,0.5598088312638632,0.24,0.21505376344086022,0.07526881720430108,credit-g,hgb,83,class_proportional,0.15
70,0.5485714285714286,0.5304091785968118,0.16,1.0,0.0,credit-g,hgb,83,oracle_deletion,0.15
93,0.5628571428571428,0.5598088312638632,0.24,0.21505376344086022,0.07526881720430108,credit-g,hgb,83,crcc_p_l0,0.15
93,0.5628571428571428,0.5598088312638632,0.24,0.21505376344086022,0.07526881720430108,credit-g,hgb,83,crcc_p_l025,0.15
93,0.5628571428571428,0.5598088312638632,0.24,0.21505376344086022,0.07526881720430108,credit-g,hgb,83,crcc_p_l05,0.15
93,0.5628571428571428,0.5598088312638632,0.24,0.21505376344086022,0.07526881720430108,credit-g,hgb,83,crcc_p_l10,0.15
93,0.5561904761904762,0.5554688177638997,0.26666666666666666,0.16129032258064516,0.043010752688172046,credit-g,hgb,83,crcc_m,0.15
0,0.5525383395029085,0.5561176297726748,0.11475409836065574,0.0,0.0,yeast,lr,13,no_cleaning,0.15
164,0.560735060814384,0.5693200663349918,0.13114754098360656,0.12195121951219512,0.09146341463414634,yeast,lr,13,random_deletion,0.15
164,0.5525383395029085,0.5561176297726748,0.11475409836065574,0.5853658536585366,0.39634146341463417,yeast,lr,13,global_top_loss,0.15
164,0.7567689053410893,0.7299951083908992,0.639344262295082,0.3170731707317073,0.06097560975609756,yeast,lr,13,class_proportional,0.15
154,0.6378635642517186,0.6744739905094458,0.29508196721311475,1.0,0.0,yeast,lr,13,oracle_deletion,0.15
164,0.7567689053410893,0.7299951083908992,0.639344262295082,0.3170731707317073,0.06097560975609756,yeast,lr,13,crcc_p_l0,0.15
164,0.7567689053410893,0.7299951083908992,0.639344262295082,0.3170731707317073,0.06097560975609756,yeast,lr,13,crcc_p_l025,0.15
164,0.7567689053410893,0.7299951083908992,0.639344262295082,0.3170731707317073,0.06097560975609756,yeast,lr,13,crcc_p_l05,0.15
164,0.7567689053410893,0.7299951083908992,0.639344262295082,0.3170731707317073,0.06097560975609756,yeast,lr,13,crcc_p_l10,0.15
164,0.755156002115283,0.727076411960133,0.639344262295082,0.25609756097560976,0.024390243902439025,yeast,lr,13,crcc_m,0.15
0,0.5229772607086198,0.5025792523576866,0.04918032786885246,0.0,0.0,yeast,lr,29,no_cleaning,0.15
164,0.5557641459545214,0.5605874625837155,0.11475409836065574,0.16463414634146342,0.09146341463414634,yeast,lr,29,random_deletion,0.15
164,0.5967477525118985,0.6247370124615634,0.19672131147540983,0.573170731707317,0.42073170731707316,yeast,lr,29,global_top_loss,0.15
164,0.7679270227392914,0.7610028860028859,0.6229508196721312,0.3719512195121951,0.024390243902439025,yeast,lr,29,class_proportional,0.15
153,0.6263088313061872,0.6637462235649547,0.26229508196721313,1.0,0.0,yeast,lr,29,oracle_deletion,0.15
164,0.7679270227392914,0.7610028860028859,0.6229508196721312,0.3719512195121951,0.024390243902439025,yeast,lr,29,crcc_p_l0,0.15
164,0.7679270227392914,0.7610028860028859,0.6229508196721312,0.3719512195121951,0.024390243902439025,yeast,lr,29,crcc_p_l025,0.15
164,0.7679270227392914,0.7610028860028859,0.6229508196721312,0.3719512195121951,0.024390243902439025,yeast,lr,29,crcc_p_l05,0.15
164,0.7679270227392914,0.7610028860028859,0.6229508196721312,0.3719512195121951,0.024390243902439025,yeast,lr,29,crcc_p_l10,0.15
164,0.7581173982020095,0.7514430014430015,0.6065573770491803,0.29878048780487804,0.006097560975609756,yeast,lr,29,crcc_m,0.15
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,47,no_cleaning,0.15
164,0.5443416181914331,0.5425595238095238,0.09836065573770492,0.08536585365853659,0.08536585365853659,yeast,lr,47,random_deletion,0.15
164,0.5591221575885774,0.5669881442349038,0.13114754098360656,0.5975609756097561,0.38414634146341464,yeast,lr,47,global_top_loss,0.15
164,0.7399788471708091,0.7447833065810594,0.5573770491803278,0.3170731707317073,0.042682926829268296,yeast,lr,47,class_proportional,0.15
146,0.5984928609201481,0.6245871279378352,0.21311475409836064,1.0,0.0,yeast,lr,47,oracle_deletion,0.15
164,0.7399788471708091,0.7447833065810594,0.5573770491803278,0.3170731707317073,0.042682926829268296,yeast,lr,47,crcc_p_l0,0.15
164,0.7399788471708091,0.7447833065810594,0.5573770491803278,0.3170731707317073,0.042682926829268296,yeast,lr,47,crcc_p_l025,0.15
164,0.7399788471708091,0.7447833065810594,0.5573770491803278,0.3170731707317073,0.042682926829268296,yeast,lr,47,crcc_p_l05,0.15
164,0.7399788471708091,0.7447833065810594,0.5573770491803278,0.3170731707317073,0.042682926829268296,yeast,lr,47,crcc_p_l10,0.15
164,0.7335272342675833,0.7319962698819233,0.5573770491803278,0.24390243902439024,0.012195121951219513,yeast,lr,47,crcc_m,0.15
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,61,no_cleaning,0.15
164,0.5377578001057641,0.5305027055332519,0.08196721311475409,0.13414634146341464,0.10365853658536585,yeast,lr,61,random_deletion,0.15
164,0.5837123215230037,0.6041963015647227,0.18032786885245902,0.5853658536585366,0.3902439024390244,yeast,lr,61,global_top_loss,0.15
164,0.735404547858276,0.7176698743126473,0.5901639344262295,0.40853658536585363,0.018292682926829267,yeast,lr,61,class_proportional,0.15
156,0.6394764674775251,0.6778115501519757,0.29508196721311475,1.0,0.0,yeast,lr,61,oracle_deletion,0.15
164,0.735404547858276,0.7176698743126473,0.5901639344262295,0.40853658536585363,0.018292682926829267,yeast,lr,61,crcc_p_l0,0.15
164,0.735404547858276,0.7176698743126473,0.5901639344262295,0.40853658536585363,0.018292682926829267,yeast,lr,61,crcc_p_l025,0.15
164,0.735404547858276,0.7176698743126473,0.5901639344262295,0.40853658536585363,0.018292682926829267,yeast,lr,61,crcc_p_l05,0.15
164,0.735404547858276,0.7176698743126473,0.5901639344262295,0.40853658536585363,0.018292682926829267,yeast,lr,61,crcc_p_l10,0.15
164,0.7305658381808566,0.7090547143632744,0.5901639344262295,0.3353658536585366,0.0,yeast,lr,61,crcc_m,0.15
0,0.554151242728715,0.5583333333333333,0.11475409836065574,0.0,0.0,yeast,lr,83,no_cleaning,0.15
164,0.5623479640401904,0.5716924497806511,0.13114754098360656,0.10975609756097561,0.08536585365853659,yeast,lr,83,random_deletion,0.15
164,0.5721575885774722,0.5872672697886274,0.14754098360655737,0.49390243902439024,0.49390243902439024,yeast,lr,83,global_top_loss,0.15
164,0.7532786885245901,0.741960367742833,0.6065573770491803,0.3597560975609756,0.024390243902439025,yeast,lr,83,class_proportional,0.15
135,0.6263088313061872,0.6637462235649547,0.26229508196721313,1.0,0.0,yeast,lr,83,oracle_deletion,0.15
164,0.7532786885245901,0.741960367742833,0.6065573770491803,0.3597560975609756,0.024390243902439025,yeast,lr,83,crcc_p_l0,0.15
164,0.7532786885245901,0.741960367742833,0.6065573770491803,0.3597560975609756,0.024390243902439025,yeast,lr,83,crcc_p_l025,0.15
164,0.7532786885245901,0.741960367742833,0.6065573770491803,0.3597560975609756,0.024390243902439025,yeast,lr,83,crcc_p_l05,0.15
164,0.7532786885245901,0.741960367742833,0.6065573770491803,0.3597560975609756,0.024390243902439025,yeast,lr,83,crcc_p_l10,0.15
164,0.7632205182443152,0.7419366648361706,0.639344262295082,0.2865853658536585,0.006097560975609756,yeast,lr,83,crcc_m,0.15
0,0.6593601269169751,0.6889189886480908,0.36065573770491804,0.0,0.0,yeast,hgb,13,no_cleaning,0.15
164,0.6527763088313062,0.6832807985290255,0.3442622950819672,0.12195121951219512,0.09146341463414634,yeast,hgb,13,random_deletion,0.15
164,0.6756213643574829,0.7146153846153847,0.3770491803278688,0.5548780487804879,0.3231707317073171,yeast,hgb,13,global_top_loss,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.3353658536585366,0.018292682926829267,yeast,hgb,13,class_proportional,0.15
154,0.7331306187202538,0.7614861329147044,0.5081967213114754,1.0,0.0,yeast,hgb,13,oracle_deletion,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.3353658536585366,0.018292682926829267,yeast,hgb,13,crcc_p_l0,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.3353658536585366,0.018292682926829267,yeast,hgb,13,crcc_p_l025,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.3353658536585366,0.018292682926829267,yeast,hgb,13,crcc_p_l05,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.3353658536585366,0.018292682926829267,yeast,hgb,13,crcc_p_l10,0.15
164,0.7272078265468006,0.7114337568058076,0.5737704918032787,0.25,0.012195121951219513,yeast,hgb,13,crcc_m,0.15
0,0.6183765203595981,0.6430343849698689,0.2786885245901639,0.0,0.0,yeast,hgb,29,no_cleaning,0.15
164,0.6461924907456372,0.6773913043478261,0.32786885245901637,0.16463414634146342,0.09146341463414634,yeast,hgb,29,random_deletion,0.15
164,0.6328926493918561,0.6709534368070953,0.2786885245901639,0.5792682926829268,0.34146341463414637,yeast,hgb,29,global_top_loss,0.15
164,0.715520888418826,0.715520888418826,0.5245901639344263,0.3048780487804878,0.04878048780487805,yeast,hgb,29,class_proportional,0.15
153,0.6788471708090957,0.721813224267212,0.3770491803278688,1.0,0.0,yeast,hgb,29,oracle_deletion,0.15
164,0.715520888418826,0.715520888418826,0.5245901639344263,0.3048780487804878,0.04878048780487805,yeast,hgb,29,crcc_p_l0,0.15
164,0.715520888418826,0.715520888418826,0.5245901639344263,0.3048780487804878,0.04878048780487805,yeast,hgb,29,crcc_p_l025,0.15
164,0.715520888418826,0.715520888418826,0.5245901639344263,0.3048780487804878,0.04878048780487805,yeast,hgb,29,crcc_p_l05,0.15
164,0.715520888418826,0.715520888418826,0.5245901639344263,0.3048780487804878,0.04878048780487805,yeast,hgb,29,crcc_p_l10,0.15
164,0.68783712321523,0.6817489277254978,0.4918032786885246,0.23780487804878048,0.024390243902439025,yeast,hgb,29,crcc_m,0.15
0,0.6217345319936541,0.6438786301146995,0.29508196721311475,0.0,0.0,yeast,hgb,47,no_cleaning,0.15
164,0.6545214172395558,0.6794539485052704,0.36065573770491804,0.08536585365853659,0.08536585365853659,yeast,hgb,47,random_deletion,0.15
164,0.6214701216287678,0.6540760919246028,0.26229508196721313,0.5914634146341463,0.3475609756097561,yeast,hgb,47,global_top_loss,0.15
164,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.2682926829268293,0.06097560975609756,yeast,hgb,47,class_proportional,0.15
146,0.6674246430460075,0.7056599314663831,0.36065573770491804,1.0,0.0,yeast,hgb,47,oracle_deletion,0.15
164,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.2682926829268293,0.06097560975609756,yeast,hgb,47,crcc_p_l0,0.15
164,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.2682926829268293,0.06097560975609756,yeast,hgb,47,crcc_p_l025,0.15
164,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.2682926829268293,0.06097560975609756,yeast,hgb,47,crcc_p_l05,0.15
164,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.2682926829268293,0.06097560975609756,yeast,hgb,47,crcc_p_l10,0.15
164,0.7106821787414066,0.7065672609400324,0.5245901639344263,0.23170731707317074,0.024390243902439025,yeast,hgb,47,crcc_m,0.15
0,0.5872025383395029,0.6054310833806013,0.21311475409836064,0.0,0.0,yeast,hgb,61,no_cleaning,0.15
164,0.5643574828133263,0.5745412844036697,0.18032786885245902,0.13414634146341464,0.10365853658536585,yeast,hgb,61,random_deletion,0.15
164,0.6328926493918561,0.6709534368070953,0.2786885245901639,0.5670731707317073,0.3353658536585366,yeast,hgb,61,global_top_loss,0.15
164,0.664727657324167,0.6702222222222223,0.4262295081967213,0.3170731707317073,0.036585365853658534,yeast,hgb,61,class_proportional,0.15
156,0.6726599682707561,0.6918238993710693,0.4098360655737705,1.0,0.0,yeast,hgb,61,oracle_deletion,0.15
164,0.664727657324167,0.6702222222222223,0.4262295081967213,0.3170731707317073,0.036585365853658534,yeast,hgb,61,crcc_p_l0,0.15
164,0.664727657324167,0.6702222222222223,0.4262295081967213,0.3170731707317073,0.036585365853658534,yeast,hgb,61,crcc_p_l025,0.15
164,0.664727657324167,0.6702222222222223,0.4262295081967213,0.3170731707317073,0.036585365853658534,yeast,hgb,61,crcc_p_l05,0.15
164,0.664727657324167,0.6702222222222223,0.4262295081967213,0.3170731707317073,0.036585365853658534,yeast,hgb,61,crcc_p_l10,0.15
164,0.7140401903754627,0.7044273303236086,0.5409836065573771,0.2621951219512195,0.012195121951219513,yeast,hgb,61,crcc_m,0.15
0,0.6037281861448969,0.6223732597846073,0.26229508196721313,0.0,0.0,yeast,hgb,83,no_cleaning,0.15
164,0.6037281861448969,0.6223732597846073,0.26229508196721313,0.10975609756097561,0.08536585365853659,yeast,hgb,83,random_deletion,0.15
164,0.6164992067689054,0.6497356495468278,0.2459016393442623,0.5304878048780488,0.38414634146341464,yeast,hgb,83,global_top_loss,0.15
164,0.7057112638815441,0.7057112638815441,0.5081967213114754,0.3170731707317073,0.024390243902439025,yeast,hgb,83,class_proportional,0.15
135,0.6757535695399259,0.706078083407276,0.39344262295081966,1.0,0.0,yeast,hgb,83,oracle_deletion,0.15
164,0.7057112638815441,0.7057112638815441,0.5081967213114754,0.3170731707317073,0.024390243902439025,yeast,hgb,83,crcc_p_l0,0.15
164,0.7057112638815441,0.7057112638815441,0.5081967213114754,0.3170731707317073,0.024390243902439025,yeast,hgb,83,crcc_p_l025,0.15
164,0.7057112638815441,0.7057112638815441,0.5081967213114754,0.3170731707317073,0.024390243902439025,yeast,hgb,83,crcc_p_l05,0.15
164,0.7057112638815441,0.7057112638815441,0.5081967213114754,0.3170731707317073,0.024390243902439025,yeast,hgb,83,crcc_p_l10,0.15
164,0.6748016922263352,0.6668942929043844,0.47540983606557374,0.24390243902439024,0.006097560975609756,yeast,hgb,83,crcc_m,0.15
0,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.0,0.0,ecoli,lr,13,no_cleaning,0.15
34,0.5789473684210527,0.5815691158156912,0.15789473684210525,0.14705882352941177,0.11764705882352941,ecoli,lr,13,random_deletion,0.15
34,0.5526315789473684,0.5374149659863945,0.10526315789473684,0.6176470588235294,0.35294117647058826,ecoli,lr,13,global_top_loss,0.15
34,0.7510121457489879,0.7654135338345864,0.5789473684210527,0.4411764705882353,0.0,ecoli,lr,13,class_proportional,0.15
32,0.7105263157894737,0.7572892040977147,0.42105263157894735,1.0,0.0,ecoli,lr,13,oracle_deletion,0.15
34,0.7510121457489879,0.7654135338345864,0.5789473684210527,0.4411764705882353,0.0,ecoli,lr,13,crcc_p_l0,0.15
34,0.7510121457489879,0.7654135338345864,0.5789473684210527,0.4411764705882353,0.0,ecoli,lr,13,crcc_p_l025,0.15
34,0.7510121457489879,0.7654135338345864,0.5789473684210527,0.4411764705882353,0.0,ecoli,lr,13,crcc_p_l05,0.15
34,0.7510121457489879,0.7654135338345864,0.5789473684210527,0.4411764705882353,0.0,ecoli,lr,13,crcc_p_l10,0.15
34,0.7696356275303644,0.7747060037136373,0.631578947368421,0.3235294117647059,0.0,ecoli,lr,13,crcc_m,0.15
0,0.6578947368421053,0.6945454545454546,0.3157894736842105,0.0,0.0,ecoli,lr,29,no_cleaning,0.15
34,0.7105263157894737,0.7572892040977147,0.42105263157894735,0.17647058823529413,0.08823529411764706,ecoli,lr,29,random_deletion,0.15
34,0.6842105263157895,0.7269772481040087,0.3684210526315789,0.47058823529411764,0.5294117647058824,ecoli,lr,29,global_top_loss,0.15
34,0.8781376518218624,0.8330623306233063,0.8947368421052632,0.35294117647058826,0.0,ecoli,lr,29,class_proportional,0.15
20,0.8793522267206477,0.893939393939394,0.7894736842105263,1.0,0.0,ecoli,lr,29,oracle_deletion,0.15
34,0.8781376518218624,0.8330623306233063,0.8947368421052632,0.35294117647058826,0.0,ecoli,lr,29,crcc_p_l0,0.15
34,0.8781376518218624,0.8330623306233063,0.8947368421052632,0.35294117647058826,0.0,ecoli,lr,29,crcc_p_l025,0.15
34,0.8781376518218624,0.8330623306233063,0.8947368421052632,0.35294117647058826,0.0,ecoli,lr,29,crcc_p_l05,0.15
34,0.8781376518218624,0.8330623306233063,0.8947368421052632,0.35294117647058826,0.0,ecoli,lr,29,crcc_p_l10,0.15
34,0.8441295546558705,0.802710027100271,0.8421052631578947,0.2647058823529412,0.0,ecoli,lr,29,crcc_m,0.15
0,0.7368421052631579,0.7857142857142858,0.47368421052631576,0.0,0.0,ecoli,lr,47,no_cleaning,0.15
34,0.7105263157894737,0.7572892040977147,0.42105263157894735,0.029411764705882353,0.20588235294117646,ecoli,lr,47,random_deletion,0.15
34,0.7368421052631579,0.7857142857142858,0.47368421052631576,0.6176470588235294,0.38235294117647056,ecoli,lr,47,global_top_loss,0.15
34,0.8672064777327935,0.8412698412698412,0.8421052631578947,0.38235294117647056,0.0,ecoli,lr,47,class_proportional,0.15
29,0.8607287449392713,0.8893766461808603,0.7368421052631579,1.0,0.0,ecoli,lr,47,oracle_deletion,0.15
34,0.8672064777327935,0.8412698412698412,0.8421052631578947,0.38235294117647056,0.0,ecoli,lr,47,crcc_p_l0,0.15
34,0.8672064777327935,0.8412698412698412,0.8421052631578947,0.38235294117647056,0.0,ecoli,lr,47,crcc_p_l025,0.15
34,0.8672064777327935,0.8412698412698412,0.8421052631578947,0.38235294117647056,0.0,ecoli,lr,47,crcc_p_l05,0.15
34,0.8672064777327935,0.8412698412698412,0.8421052631578947,0.38235294117647056,0.0,ecoli,lr,47,crcc_p_l10,0.15
34,0.8595141700404858,0.8280930232558139,0.8421052631578947,0.29411764705882354,0.0,ecoli,lr,47,crcc_m,0.15
0,0.6052631578947368,0.6221889055472264,0.21052631578947367,0.0,0.0,ecoli,lr,61,no_cleaning,0.15
34,0.6052631578947368,0.6221889055472264,0.21052631578947367,0.14705882352941177,0.11764705882352941,ecoli,lr,61,random_deletion,0.15
34,0.6578947368421053,0.6945454545454546,0.3157894736842105,0.7352941176470589,0.2647058823529412,ecoli,lr,61,global_top_loss,0.15
