deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.6807244843997885,0.707743161211597,0.4098360655737705,,,0.0,109.0,,yeast,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7269434161819144,0.7284438588786415,0.5409836065573771,,,0.0,0.0,,yeast,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7305658381808566,0.7090547143632744,0.5901639344262295,,,0.0,109.0,,yeast,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6609730301427816,0.6921662734889775,0.36065573770491804,,,0.0,0.0,,yeast,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.7612109994711793,0.7682257714037375,0.5901639344262295,0.26605504587155965,0.06422018348623854,,,,yeast,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6726599682707561,0.6918238993710693,0.4098360655737705,,,0.0,109.0,,yeast,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7348757271285035,0.7545166858457997,0.5245901639344263,,,0.0,0.0,,yeast,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7253305129561078,0.7253305129561078,0.5409836065573771,,,0.0,109.0,,yeast,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.566234796404019,0.5745479680160862,0.21311475409836064,,,0.0,0.0,,yeast,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6500793231094659,0.6520632368703109,0.4098360655737705,0.28440366972477066,0.08256880733944955,,,,yeast,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6271020624008461,0.6321471851933458,0.36065573770491804,,,0.0,109.0,,yeast,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6581438392384982,0.6655571735663269,0.4098360655737705,,,0.0,0.0,,yeast,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6584082496033844,0.6532488317009155,0.4426229508196721,,,0.0,109.0,,yeast,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6183765203595981,0.6430343849698689,0.2786885245901639,,,0.0,0.0,,yeast,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6941565309360127,0.7006632478632479,0.47540983606557374,0.3119266055045872,0.05504587155963303,,,,yeast,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6416181914331042,0.6560011774229156,0.36065573770491804,,,0.0,109.0,,yeast,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6678212585933369,0.6827543226517094,0.4098360655737705,,,0.0,0.0,,yeast,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6875727128503437,0.6964288190832814,0.45901639344262296,,,0.0,109.0,,yeast,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6398730830248546,0.6590073529411764,0.3442622950819672,,,0.0,0.0,,yeast,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6842147012162877,0.6980768407075856,0.4426229508196721,0.3211009174311927,0.03669724770642202,,,,yeast,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.654653622421999,0.6727367870225013,0.3770491803278688,,,0.0,109.0,,yeast,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6973823373876256,0.7067193675889327,0.47540983606557374,,,0.0,0.0,,yeast,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6762823902696986,0.6762823902696986,0.45901639344262296,,,0.0,109.0,,yeast,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6693019566367002,0.6931066176470588,0.39344262295081966,,,0.0,0.0,,yeast,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.7387625594923322,0.7151358095786544,0.6065573770491803,0.3119266055045872,0.03669724770642202,,,,yeast,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7303014278159703,0.725808752025932,0.5573770491803278,,,0.0,109.0,,yeast,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7548915917503967,0.7450885586319218,0.6065573770491803,,,0.0,0.0,,yeast,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7421205711263882,0.7126056338028168,0.6229508196721312,,,0.0,109.0,,yeast,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.644711792702274,0.6677977284509167,0.3442622950819672,,,0.0,0.0,,yeast,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6941565309360127,0.7006632478632479,0.47540983606557374,0.3302752293577982,0.045871559633027525,,,,yeast,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6285827604442095,0.6397379596214328,0.3442622950819672,,,0.0,109.0,,yeast,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6843469063987309,0.6905162393162393,0.45901639344262296,,,0.0,0.0,,yeast,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6977789529349551,0.6839512574539798,0.5245901639344263,,,0.0,109.0,,yeast,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6429666842940243,0.6710992907801419,0.32786885245901637,,,0.0,0.0,,yeast,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.7007403490216817,0.7047493154565196,0.4918032786885246,0.30275229357798167,0.05504587155963303,,,,yeast,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6840824960338445,0.7060177917320775,0.4262295081967213,,,0.0,109.0,,yeast,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6907985193019567,0.7024775947212178,0.45901639344262296,,,0.0,0.0,,yeast,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7156530936012693,0.7073239006514658,0.5409836065573771,,,0.0,109.0,,yeast,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6201216287678477,0.6410603715170279,0.29508196721311475,,,0.0,0.0,,yeast,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6762823902696986,0.6762823902696986,0.45901639344262296,0.3302752293577982,0.03669724770642202,,,,yeast,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.634902168164992,0.6561415083965628,0.32786885245901637,,,0.0,109.0,,yeast,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6563987308302486,0.6691311852704258,0.39344262295081966,,,0.0,0.0,,yeast,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6711792702273929,0.6815988294384963,0.4262295081967213,,,0.0,109.0,,yeast,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6003701745108408,0.6206543967280164,0.2459016393442623,,,0.0,0.0,,yeast,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6809888947646747,0.692038212079857,0.4426229508196721,0.30275229357798167,0.03669724770642202,,,,yeast,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6003701745108408,0.6206543967280164,0.2459016393442623,,,0.0,109.0,,yeast,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6432310946589106,0.6588050314465409,0.36065573770491804,,,0.0,0.0,,yeast,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6727921734531993,0.6845238095238095,0.4262295081967213,,,0.0,109.0,,yeast,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6817864508963986,0.7050890975500304,0.3939393939393939,,,0.0,0.0,,phoneme,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7758659897403353,0.7901997817510283,0.6313131313131313,0.3887240356083086,0.020771513353115726,,,,phoneme,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7276098683166745,0.7510539002771541,0.5075757575757576,,,0.0,337.0,,phoneme,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7572346501665874,0.7740797852695906,0.5909090909090909,,,0.0,0.0,,phoneme,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7988391771114285,0.8059434115670225,0.6919191919191919,,,0.0,337.0,,phoneme,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6891439464748718,0.7138341288628456,0.40554156171284633,,,0.0,0.0,,phoneme,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7536185964967868,0.7699080881309361,0.5869017632241813,0.3857566765578635,0.026706231454005934,,,,phoneme,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7383956719420813,0.757266473087244,0.5491183879093199,,,0.0,337.0,,phoneme,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7563487159989227,0.7719067731656024,0.5944584382871536,,,0.0,0.0,,phoneme,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7869199816231802,0.7858654111122876,0.7027707808564232,,,0.0,337.0,,phoneme,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6932351652065544,0.7189465240165552,0.4105793450881612,,,0.0,0.0,,phoneme,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7487920409359505,0.7648991217322438,0.5793450881612091,0.4124629080118694,0.02967359050445104,,,,phoneme,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7208571624711542,0.74366951367891,0.49622166246851385,,,0.0,337.0,,phoneme,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7482679319212755,0.7641557903342096,0.5793450881612091,,,0.0,0.0,,phoneme,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7843931688924798,0.7873235678646708,0.6851385390428212,,,0.0,337.0,,phoneme,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6795066774392853,0.6993048897411314,0.4156171284634761,,,0.0,0.0,,phoneme,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7455457334621822,0.7591076803845809,0.5843828715365239,0.4124629080118694,0.026706231454005934,,,,phoneme,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7227582128014618,0.7417747270813912,0.5188916876574308,,,0.0,337.0,,phoneme,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7369408403698599,0.7506312384108573,0.5692695214105793,,,0.0,0.0,,phoneme,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7778926329019005,0.7789144649012791,0.6826196473551638,,,0.0,337.0,,phoneme,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6511753662277222,0.6681836082061375,0.33585858585858586,,,0.0,0.0,,phoneme,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7459014226029932,0.760454393575591,0.5808080808080808,0.3887240356083086,0.02967359050445104,,,,phoneme,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.71353588238405,0.7346213825161194,0.4898989898989899,,,0.0,337.0,,phoneme,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7534771801787508,0.7674363865673163,0.5959595959595959,,,0.0,0.0,,phoneme,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7748479559997885,0.7734260574009681,0.6868686868686869,,,0.0,337.0,,phoneme,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7075115251176275,0.7343418966064066,0.4433249370277078,,,0.0,0.0,,phoneme,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7926693386985197,0.801322447290018,0.6775818639798489,0.3857566765578635,0.01483679525222552,,,,phoneme,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7564424483415977,0.7765095119933829,0.5768261964735516,,,0.0,337.0,,phoneme,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7742938390127212,0.7890689707561642,0.6272040302267002,,,0.0,0.0,,phoneme,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7920594183842128,0.7916299756916798,0.707808564231738,,,0.0,337.0,,phoneme,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.693365593103813,0.7180548792335426,0.41919191919191917,,,0.0,0.0,,phoneme,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7723557565180601,0.7913799907348626,0.6085858585858586,0.3857566765578635,0.026706231454005934,,,,phoneme,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7157530805436565,0.7362775075697972,0.49747474747474746,,,0.0,337.0,,phoneme,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7727246284837908,0.785655833528174,0.6313131313131313,,,0.0,0.0,,phoneme,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.794373049870432,0.7950259613862062,0.7070707070707071,,,0.0,337.0,,phoneme,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6655878153260353,0.6857883910351816,0.36363636363636365,,,0.0,0.0,,phoneme,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7733407372150828,0.7879358672496917,0.6262626262626263,0.42729970326409494,0.017804154302670624,,,,phoneme,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7161840922312126,0.7358983472543096,0.5025252525252525,,,0.0,337.0,,phoneme,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7680747263207997,0.7837496130541259,0.6136363636363636,,,0.0,0.0,,phoneme,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7923713575546036,0.793668690603303,0.702020202020202,,,0.0,337.0,,phoneme,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6791779541530029,0.7014668025832758,0.3929471032745592,,,0.0,0.0,,phoneme,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7762965427287465,0.7870905050646858,0.6448362720403022,0.42433234421364985,0.032640949554896145,,,,phoneme,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.72810095633393,0.750369549150037,0.5138539042821159,,,0.0,337.0,,phoneme,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7535169431110689,0.7685072950315093,0.5919395465994962,,,0.0,0.0,,phoneme,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7892276454963589,0.7883771929824561,0.7052896725440806,,,0.0,337.0,,phoneme,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6837932818993605,0.7072807119665748,0.3979848866498741,,,0.0,0.0,,phoneme,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.786567495207769,0.8027338485039087,0.6423173803526449,0.41543026706231456,0.02373887240356083,,,,phoneme,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7387006320992349,0.7611515123271174,0.5340050377833753,,,0.0,337.0,,phoneme,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7686302932370135,0.7822678038825808,0.6221662468513854,,,0.0,0.0,,phoneme,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7956186070581774,0.7988854599113362,0.7002518891687658,,,0.0,337.0,,phoneme,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6008097165991902,0.6142857142857143,0.2631578947368421,,,0.0,0.0,,ecoli,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.6720647773279352,0.6911764705882353,0.42105263157894735,0.391304347826087,0.043478260869565216,,,,ecoli,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6983805668016194,0.7171717171717171,0.47368421052631576,,,0.0,23.0,,ecoli,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6194331983805668,0.6347826086956522,0.3157894736842105,,,0.0,0.0,,ecoli,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7170040485829959,0.7293233082706767,0.5263157894736842,,,0.0,23.0,,ecoli,lightgbm,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7663967611336033,0.7925925925925925,0.5789473684210527,,,0.0,0.0,,ecoli,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8979757085020244,0.8979757085020244,0.8421052631578947,0.391304347826087,0.0,,,,ecoli,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8004048582995951,0.8303030303030303,0.631578947368421,,,0.0,23.0,,ecoli,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8530364372469635,0.8736842105263158,0.7368421052631579,,,0.0,0.0,,ecoli,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8299595141700404,0.8299595141700404,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7060728744939271,0.7297794117647058,0.47368421052631576,,,0.0,0.0,,ecoli,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8299595141700404,0.8299595141700404,0.7368421052631579,0.391304347826087,0.0,,,,ecoli,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8376518218623481,0.8440272333402105,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7696356275303644,0.7747060037136373,0.631578947368421,,,0.0,0.0,,ecoli,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8408906882591094,0.8225465719224121,0.7894736842105263,,,0.0,23.0,,ecoli,lightgbm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6983805668016194,0.7171717171717171,0.47368421052631576,,,0.0,0.0,,ecoli,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8518218623481781,0.81524926686217,0.8421052631578947,0.21739130434782608,0.08695652173913043,,,,ecoli,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7093117408906883,0.7171717171717171,0.5263157894736842,,,0.0,23.0,,ecoli,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8672064777327935,0.8412698412698412,0.8421052631578947,,,0.0,0.0,,ecoli,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8935222672064778,0.8593488372093023,0.8947368421052632,,,0.0,23.0,,ecoli,lightgbm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7696356275303644,0.7747060037136373,0.631578947368421,,,0.0,0.0,,ecoli,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.391304347826087,0.0,,,,ecoli,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7574898785425102,0.7343255813953489,0.6842105263157895,,,0.0,23.0,,ecoli,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8364372469635628,0.7904490377761939,0.8421052631578947,,,0.0,0.0,,ecoli,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7607287449392712,0.719359943731317,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7477732793522267,0.7824346597598304,0.5263157894736842,,,0.0,0.0,,ecoli,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8178137651821862,0.7844574780058651,0.7894736842105263,0.43478260869565216,0.0,,,,ecoli,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8376518218623481,0.8440272333402105,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8408906882591094,0.8225465719224121,0.7894736842105263,,,0.0,0.0,,ecoli,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8068825910931174,0.7902823122719416,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7323886639676114,0.7548821548821549,0.5263157894736842,,,0.0,0.0,,ecoli,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8299595141700404,0.8299595141700404,0.7368421052631579,0.43478260869565216,0.043478260869565216,,,,ecoli,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8408906882591094,0.8225465719224121,0.7894736842105263,,,0.0,23.0,,ecoli,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8036437246963564,0.8093666185269239,0.6842105263157895,,,0.0,0.0,,ecoli,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7805668016194331,0.7703125,0.6842105263157895,,,0.0,23.0,,ecoli,lightgbm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7817813765182187,0.8219919943489522,0.5789473684210527,,,0.0,0.0,,ecoli,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8376518218623481,0.8440272333402105,0.7368421052631579,0.30434782608695654,0.043478260869565216,,,,ecoli,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8004048582995951,0.8303030303030303,0.631578947368421,,,0.0,23.0,,ecoli,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8267206477732794,0.8525021949078139,0.6842105263157895,,,0.0,0.0,,ecoli,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8190283400809717,0.837593984962406,0.6842105263157895,,,0.0,23.0,,ecoli,lightgbm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6194331983805668,0.6347826086956522,0.3157894736842105,,,0.0,0.0,,ecoli,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8036437246963564,0.8093666185269239,0.6842105263157895,0.391304347826087,0.0,,,,ecoli,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.645748987854251,0.6637626559924653,0.3684210526315789,,,0.0,23.0,,ecoli,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.754251012145749,0.7495527728085868,0.631578947368421,,,0.0,0.0,,ecoli,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7619433198380567,0.7619433198380567,0.631578947368421,,,0.0,23.0,,ecoli,lightgbm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7279352226720648,0.7279352226720648,0.5789473684210527,,,0.0,0.0,,ecoli,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.825506072874494,0.7968372093023256,0.7894736842105263,0.30434782608695654,0.0,,,,ecoli,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7728744939271255,0.758018052621471,0.6842105263157895,,,0.0,23.0,,ecoli,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8145748987854251,0.803125,0.7368421052631579,,,0.0,0.0,,ecoli,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.791497975708502,0.7655813953488373,0.7368421052631579,,,0.0,23.0,,ecoli,lightgbm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
pima,catboost,13,hidden_minority_medium,no_cleaning,The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order.,0.3,0.1,0.1,0.15
pima,catboost,13,hidden_minority_medium,class_proportional,The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order.,0.3,0.1,0.1,0.15
pima,catboost,13,hidden_minority_medium,msbs,The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order.,0.3,0.1,0.1,0.15
pima,catboost,13,hidden_minority_medium,cwms,The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order.,0.3,0.1,0.1,0.15
pima,catboost,13,hidden_minority_medium,cwms_msbs,The following error was raised: 'CatBoostClassifier' object has no attribute '__sklearn_tags__'. It seems that there are no classes that implement `__sklearn_tags__` in the MRO and/or all classes in the MRO call `super().__sklearn_tags__()`. Make sure to inherit from `BaseEstimator` which implements `__sklearn_tags__` (or alternatively define `__sklearn_tags__` but we don't recommend this approach). Note that `BaseEstimator` needs to be on the right side of other Mixins in the inheritance order.,0.3,0.1,0.1,0.15
