deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
23,0.8485829959514171,0.8809523809523809,0.8359375,0.8829985119047619,0.7894736842105263,0.7142857142857143,0.9076923076923077,0.8413180629532266,0.0,0.13043478260869565,,,,ecoli,lr,47,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.8902834008097166,0.9166666666666666,0.8831246273106739,0.917412045319022,0.8421052631578947,0.8,0.9384615384615385,0.91045499621351,,,0.0,23.0,,ecoli,lr,47,clean,0.0,0.0,0.1,0.15,smote
0,0.8518218623481781,0.8571428571428571,0.81524926686217,0.8634268956849602,0.8421052631578947,0.64,0.8615384615384616,0.8585041520046406,,,0.0,23.0,,ecoli,lr,47,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.8453441295546559,0.9047619047619048,0.8585858585858586,0.9028379028379028,0.7368421052631579,0.8235294117647058,0.9538461538461539,0.9152424675970381,,,0.0,0.0,,ecoli,lr,53,clean,0.0,0.0,0.1,0.15,no_cleaning
23,0.9089068825910931,0.9166666666666666,0.8870750912233532,0.9187311951859676,0.8947368421052632,0.7727272727272727,0.9230769230769231,0.8945735708792464,0.0,0.13043478260869565,,,,ecoli,lr,53,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.8825910931174089,0.9047619047619048,0.86875,0.9063988095238096,0.8421052631578947,0.7619047619047619,0.9230769230769231,0.8974915565638883,,,0.0,23.0,,ecoli,lr,53,clean,0.0,0.0,0.1,0.15,smote
0,0.9275303643724696,0.9166666666666666,0.8906046511627908,0.9198449612403101,0.9473684210526315,0.75,0.9076923076923077,0.9001420229994277,,,0.0,23.0,,ecoli,lr,53,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5447761194029851,0.6822916666666666,0.48412104127207856,0.5807084049097769,0.08955223880597014,1.0,1.0,0.6588277925338613,,,0.0,0.0,,pima,svm,13,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6092537313432835,0.703125,0.6068824311218075,0.665641052121125,0.29850746268656714,0.6666666666666666,0.92,0.6841754875101168,0.0,0.1590909090909091,,,,pima,svm,13,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6201791044776119,0.7083333333333334,0.6214084507042253,0.6762089201877934,0.3283582089552239,0.6666666666666666,0.912,0.6429166154966511,,,0.0,44.0,,pima,svm,13,clean,0.0,0.0,0.1,0.15,smote
0,0.6454925373134328,0.71875,0.6521739130434783,0.6981431159420289,0.40298507462686567,0.6585365853658537,0.888,0.647146707310938,,,0.0,44.0,,pima,svm,13,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5557014925373134,0.6875,0.5078605604921395,0.5976802802460698,0.11940298507462686,0.8888888888888888,0.992,0.6797613714461749,,,0.0,0.0,,pima,svm,17,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.647641791044776,0.7395833333333334,0.6527777777777778,0.7052228009259259,0.34328358208955223,0.7931034482758621,0.952,0.7168061677635454,0.0,0.1590909090909091,,,,pima,svm,17,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6028656716417911,0.7083333333333334,0.5936507936507937,0.6588624338624339,0.2537313432835821,0.7391304347826086,0.952,0.6906070503625288,,,0.0,44.0,,pima,svm,17,clean,0.0,0.0,0.1,0.15,smote
0,0.643641791044776,0.734375,0.6482632278458278,0.7008367308452171,0.34328358208955223,0.7666666666666667,0.944,0.7180218087433452,,,0.0,44.0,,pima,svm,17,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5149253731343284,0.6614583333333334,0.42581090407177363,0.5369292040487693,0.029850746268656716,1.0,1.0,0.5913453637744746,,,0.0,0.0,,pima,svm,23,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.6039402985074627,0.71875,0.5885714285714285,0.6584821428571429,0.22388059701492538,0.8823529411764706,0.984,0.6842896580634761,0.0,0.1590909090909091,,,,pima,svm,23,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.5591641791044776,0.6875,0.5173453996983409,0.603915284062343,0.13432835820895522,0.8181818181818182,0.984,0.655668711922319,,,0.0,44.0,,pima,svm,23,clean,0.0,0.0,0.1,0.15,smote
0,0.644179104477612,0.7395833333333334,0.6478356566397652,0.7021353020298361,0.3283582089552239,0.8148148148148148,0.96,0.7053576531364383,,,0.0,44.0,,pima,svm,23,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5706268656716418,0.6979166666666666,0.5334338863750628,0.6171181079269314,0.14925373134328357,0.9090909090909091,0.992,0.697261362773498,,,0.0,0.0,,pima,svm,29,clean,0.0,0.0,0.1,0.15,no_cleaning
44,0.668955223880597,0.7447916666666666,0.678853046594982,0.7228121266427717,0.417910447761194,0.7368421052631579,0.92,0.7198778721693737,0.0,0.1590909090909091,,,,pima,svm,29,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.6407164179104478,0.7395833333333334,0.642644431209053,0.6988689944411356,0.31343283582089554,0.84,0.968,0.6975342804188476,,,0.0,44.0,,pima,svm,29,clean,0.0,0.0,0.1,0.15,smote
0,0.6225671641791045,0.6979166666666666,0.6264090177133655,0.6757833467525497,0.373134328358209,0.6097560975609756,0.872,0.6588114091560953,,,0.0,44.0,,pima,svm,29,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.5775522388059702,0.6979166666666666,0.550314973348409,0.6281413207343994,0.1791044776119403,0.8,0.976,0.6459328405293032,,,0.0,0.0,,pima,svm,31,clean,0.0,0.0,0.1,0.15,no_cleaning
