deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
44,0.5961791044776119,0.5960363784444143,0.3283582089552239,0.22727272727272727,0.0,pima,hgb,61,crcc_m
0,0.5874029850746268,0.5751415819675205,0.23880597014925373,0.0,0.0,pima,hgb,83,no_cleaning
44,0.590865671641791,0.5814211284779958,0.2537313432835821,0.13636363636363635,0.13636363636363635,pima,hgb,83,random_deletion
44,0.5879402985074627,0.5724815724815725,0.22388059701492538,0.6363636363636364,0.3181818181818182,pima,hgb,83,global_top_loss
44,0.6638805970149254,0.6722689075630253,0.44776119402985076,0.25,0.0,pima,hgb,83,class_proportional
44,0.6257910447761194,0.6226757369614513,0.2835820895522388,1.0,0.0,pima,hgb,83,oracle_deletion
44,0.6638805970149254,0.6722689075630253,0.44776119402985076,0.25,0.0,pima,hgb,83,crcc_p_l0
44,0.6638805970149254,0.6722689075630253,0.44776119402985076,0.25,0.0,pima,hgb,83,crcc_p_l025
44,0.6638805970149254,0.6722689075630253,0.44776119402985076,0.25,0.0,pima,hgb,83,crcc_p_l05
44,0.6638805970149254,0.6722689075630253,0.44776119402985076,0.25,0.0,pima,hgb,83,crcc_p_l10
44,0.6897313432835821,0.6988379909728224,0.5074626865671642,0.13636363636363635,0.0,pima,hgb,83,crcc_m
0,0.5447619047619048,0.5084821930120211,0.10666666666666667,0.0,0.0,credit-g,lr,13,no_cleaning
62,0.5580952380952381,0.5311120917917034,0.13333333333333333,0.1774193548387097,0.0967741935483871,credit-g,lr,13,random_deletion
62,0.5866666666666667,0.581175753883643,0.21333333333333335,0.6290322580645161,0.3709677419354839,credit-g,lr,13,global_top_loss
62,0.6323809523809524,0.6422066094197242,0.37333333333333335,0.2903225806451613,0.016129032258064516,credit-g,lr,13,class_proportional
62,0.5714285714285714,0.5528455284552846,0.16,1.0,0.0,credit-g,lr,13,oracle_deletion
62,0.6323809523809524,0.6422066094197242,0.37333333333333335,0.2903225806451613,0.016129032258064516,credit-g,lr,13,crcc_p_l0
62,0.6323809523809524,0.6422066094197242,0.37333333333333335,0.2903225806451613,0.016129032258064516,credit-g,lr,13,crcc_p_l025
62,0.6323809523809524,0.6422066094197242,0.37333333333333335,0.2903225806451613,0.016129032258064516,credit-g,lr,13,crcc_p_l05
62,0.6323809523809524,0.6422066094197242,0.37333333333333335,0.2903225806451613,0.016129032258064516,credit-g,lr,13,crcc_p_l10
62,0.6257142857142857,0.6347499945485073,0.36,0.20967741935483872,0.016129032258064516,credit-g,lr,13,crcc_m
0,0.5266666666666666,0.46630987101235755,0.05333333333333334,0.0,0.0,credit-g,lr,29,no_cleaning
62,0.5342857142857143,0.48715726214209354,0.08,0.0967741935483871,0.08064516129032258,credit-g,lr,29,random_deletion
62,0.5447619047619048,0.5084821930120211,0.10666666666666667,0.532258064516129,0.46774193548387094,credit-g,lr,29,global_top_loss
62,0.5961904761904762,0.6006744165409531,0.30666666666666664,0.27419354838709675,0.03225806451612903,credit-g,lr,29,class_proportional
62,0.5571428571428572,0.5251594613749114,0.12,1.0,0.0,credit-g,lr,29,oracle_deletion
62,0.5961904761904762,0.6006744165409531,0.30666666666666664,0.27419354838709675,0.03225806451612903,credit-g,lr,29,crcc_p_l0
62,0.5961904761904762,0.6006744165409531,0.30666666666666664,0.27419354838709675,0.03225806451612903,credit-g,lr,29,crcc_p_l025
62,0.5961904761904762,0.6006744165409531,0.30666666666666664,0.27419354838709675,0.03225806451612903,credit-g,lr,29,crcc_p_l05
