deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,method
0,0.6131343283582089,0.5717549776955717,0.746268656716418,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.547044776119403,0.5284638097077734,0.582089552238806,,,44.0,0.0,0.045454545454545456,pima,xgboost,17,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.6371343283582089,0.6013986013986015,0.746268656716418,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,random_relabel
0,0.6894328358208955,0.6852459016393442,0.6268656716417911,,,0.0,0.0,,pima,xgboost,17,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.6838208955223881,0.6717948717948719,0.6716417910447762,,,5.0,0.0,1.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.6318805970149254,0.6363636363636364,0.44776119402985076,,,0.0,0.0,,pima,xgboost,17,symmetric,0.2,0.2,no_cleaning
44,0.6180298507462687,0.6218487394957983,0.3880597014925373,0.7045454545454546,0.18181818181818182,,,,pima,xgboost,17,symmetric,0.2,0.2,global_top_loss
44,0.6451940298507463,0.6466222128352894,0.5223880597014925,0.25,0.09090909090909091,,,,pima,xgboost,17,symmetric,0.2,0.2,class_proportional
0,0.6747462686567165,0.6558754340763975,0.7014925373134329,,,44.0,0.0,0.045454545454545456,pima,xgboost,17,symmetric,0.2,0.2,balanced_oof_relabel
0,0.693134328358209,0.6690023356690022,0.746268656716418,,,44.0,0.0,0.06818181818181818,pima,xgboost,17,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.6475820895522388,0.6448098663926003,0.5671641791044776,,,44.0,0.0,0.022727272727272728,pima,xgboost,17,symmetric,0.2,0.2,shuffled_score_relabel
0,0.5793432835820895,0.5787476280834914,0.4626865671641791,,,44.0,0.0,0.0,pima,xgboost,17,symmetric,0.2,0.2,inverted_score_relabel
0,0.6179701492537313,0.6051274827440485,0.6119402985074627,,,44.0,0.0,0.06818181818181818,pima,xgboost,17,symmetric,0.2,0.2,random_relabel
0,0.6318805970149254,0.6363636363636364,0.44776119402985076,,,0.0,0.0,,pima,xgboost,17,symmetric,0.2,0.2,class_weight_only
0,0.6308059701492538,0.633813215208564,0.47761194029850745,,,10.0,0.0,1.0,pima,xgboost,17,symmetric,0.2,0.2,oracle_relabel
0,0.5839402985074627,0.5685393258426966,0.22388059701492538,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5167761194029851,0.4631578947368421,0.08955223880597014,0.5227272727272727,0.45454545454545453,,,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.6007164179104478,0.5994993742177722,0.31343283582089554,0.22727272727272727,0.09090909090909091,,,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6174925373134328,0.6213997090673994,0.40298507462686567,,,44.0,0.0,0.11363636363636363,pima,xgboost,23,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.620955223880597,0.6250840295784116,0.417910447761194,,,44.0,0.0,0.11363636363636363,pima,xgboost,23,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5692537313432835,0.5659772596916225,0.29850746268656714,,,44.0,0.0,0.09090909090909091,pima,xgboost,23,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.566865671641791,0.5576820839978734,0.2537313432835821,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.5399402985074627,0.5267605633802817,0.22388059701492538,,,44.0,0.0,0.0,pima,xgboost,23,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5839402985074627,0.5685393258426966,0.22388059701492538,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.5937910447761194,0.5889824461253033,0.2835820895522388,,,15.0,0.0,1.0,pima,xgboost,23,hidden_minority_medium,0.3,0.1,oracle_relabel
0,0.5988059701492537,0.5988059701492537,0.47761194029850745,,,0.0,0.0,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,no_cleaning
44,0.5868059701492537,0.5858033629835397,0.47761194029850745,0.6590909090909091,0.09090909090909091,,,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,global_top_loss
44,0.6419701492537313,0.6326145937455376,0.6119402985074627,0.3409090909090909,0.09090909090909091,,,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,class_proportional
0,0.6067462686567164,0.5747915242652084,0.7014925373134329,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,balanced_oof_relabel
0,0.6102089552238805,0.5755342667649226,0.7164179104477612,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,unbalanced_oof_relabel
0,0.5888955223880596,0.566137566137566,0.6417910447761194,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.5494328358208955,0.5222966507177034,0.6268656716417911,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.6525970149253731,0.6167874231032126,0.7611940298507462,,,44.0,0.0,0.0,pima,xgboost,23,reverse_asymmetric,0.1,0.3,random_relabel
0,0.5988059701492537,0.5988059701492537,0.47761194029850745,,,0.0,0.0,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.5788059701492537,0.5771546028483336,0.47761194029850745,,,5.0,0.0,1.0,pima,xgboost,23,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.570865671641791,0.5615812758669901,0.2537313432835821,,,0.0,0.0,,pima,xgboost,23,symmetric,0.2,0.2,no_cleaning
44,0.5674029850746268,0.5555555555555556,0.23880597014925373,0.6590909090909091,0.2727272727272727,,,,pima,xgboost,23,symmetric,0.2,0.2,global_top_loss
44,0.5807164179104478,0.578933162387395,0.31343283582089554,0.1590909090909091,0.13636363636363635,,,,pima,xgboost,23,symmetric,0.2,0.2,class_proportional
0,0.552955223880597,0.552955223880597,0.417910447761194,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,balanced_oof_relabel
0,0.560955223880597,0.5613275613275613,0.417910447761194,,,44.0,0.0,0.045454545454545456,pima,xgboost,23,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.6228059701492538,0.625,0.47761194029850745,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,shuffled_score_relabel
0,0.5585671641791045,0.5593052109181141,0.373134328358209,,,44.0,0.0,0.06818181818181818,pima,xgboost,23,symmetric,0.2,0.2,inverted_score_relabel
0,0.5425671641791044,0.54296875,0.373134328358209,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,random_relabel
0,0.570865671641791,0.5615812758669901,0.2537313432835821,,,0.0,0.0,,pima,xgboost,23,symmetric,0.2,0.2,class_weight_only
0,0.6041791044776119,0.6043956043956044,0.3283582089552239,,,11.0,0.0,1.0,pima,xgboost,23,symmetric,0.2,0.2,oracle_relabel
0,0.5650149253731344,0.542997542997543,0.19402985074626866,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5591641791044776,0.5173453996983409,0.13432835820895522,0.5454545454545454,0.38636363636363635,,,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.29545454545454547,0.0,,,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6278805970149254,0.6319643025484712,0.44776119402985076,,,44.0,0.0,0.1590909090909091,pima,xgboost,29,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.6273432835820896,0.6307692307692307,0.4626865671641791,,,44.0,0.0,0.1590909090909091,pima,xgboost,29,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5967164179104478,0.5953425698787271,0.31343283582089554,,,44.0,0.0,0.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.5340895522388059,0.5065759637188209,0.16417910447761194,,,44.0,0.0,0.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.6311044776119403,0.6351449400545901,0.3582089552238806,,,44.0,0.0,0.045454545454545456,pima,xgboost,29,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5650149253731344,0.542997542997543,0.19402985074626866,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.6167164179104478,0.6163836163836164,0.31343283582089554,,,22.0,0.0,1.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,oracle_relabel
