deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.35569831386498135,,,0.0,50.0,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6864632237871674,0.8235294117647058,0.7131501882582625,0.8054500561903746,0.4222222222222222,0.7307692307692307,0.9507042253521126,0.5691103392460135,,,0.0,50.0,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.40453613268639255,,,0.0,50.0,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5111111111111111,0.7647058823529411,0.4546659597030753,0.6679558355685858,0.022222222222222223,1.0,1.0,0.5234095107839768,,,0.0,50.0,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5113636363636364,0.7700534759358288,0.45687267814927385,0.6752170371694777,0.022727272727272728,1.0,1.0,0.46929596651840655,,,0.0,0.0,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5,0.7647058823529411,0.43333333333333335,0.6627450980392157,0.0,0.0,1.0,0.19711499617509765,0.1,0.16,,,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5227272727272727,0.7754010695187166,0.4794538706256628,0.6872465847420623,0.045454545454545456,1.0,1.0,0.4386104316765023,,,0.0,50.0,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6354895104895104,0.6470588235294118,0.5950787401574803,0.6718851320055581,0.6136363636363636,0.35526315789473684,0.6573426573426573,0.4276767864722283,,,0.0,50.0,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5113636363636364,0.7700534759358288,0.45687267814927385,0.6752170371694777,0.022727272727272728,1.0,1.0,0.4246464423927051,,,0.0,50.0,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5340909090909091,0.7807486631016043,0.5011386557355716,0.6988628752301234,0.06818181818181818,1.0,1.0,0.44600696070592616,,,0.0,50.0,,blood,svm,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.35856305335569033,,,0.0,0.0,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5414710485133021,0.7647058823529411,0.5238425925925926,0.6995098039215687,0.1111111111111111,0.5555555555555556,0.971830985915493,0.3991627441683415,0.14,0.08,,,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5262910798122066,0.7647058823529411,0.49209876543209874,0.685112563543936,0.06666666666666667,0.6,0.9859154929577465,0.37002670651561287,,,0.0,50.0,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6586071987480437,0.7005347593582888,0.6354775828460039,0.7153579135003283,0.5777777777777777,0.4126984126984127,0.7394366197183099,0.443915075328021,,,0.0,50.0,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5449921752738655,0.7700534759358288,0.527361429495092,0.7030414929633866,0.1111111111111111,0.625,0.9788732394366197,0.3750980869690995,,,0.0,50.0,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5444444444444444,0.7807486631016043,0.5185557299843014,0.7028507626826955,0.08888888888888889,1.0,1.0,0.3834751068242497,,,0.0,50.0,,blood,svm,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5,0.7647058823529411,0.43333333333333335,0.6627450980392157,0.0,0.0,1.0,0.3827658233492428,,,0.0,0.0,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5786713286713286,0.7647058823529411,0.5852822580645161,0.729696394686907,0.22727272727272727,0.5,0.9300699300699301,0.38514711567124005,0.34,0.04,,,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.4965034965034965,0.7593582887700535,0.4316109422492401,0.6601108528517791,0.0,0.0,0.993006993006993,0.3419905767852628,,,0.0,50.0,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6363636363636364,0.732620320855615,0.6341940532081377,0.7346497284359753,0.45454545454545453,0.43478260869565216,0.8181818181818182,0.3477960907591747,,,0.0,50.0,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5410839160839161,0.7433155080213903,0.5359801488833746,0.7001897533206831,0.1590909090909091,0.3888888888888889,0.9230769230769231,0.38241173048306476,,,0.0,50.0,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5524475524475525,0.7486631016042781,0.5514214260194967,0.7088966347525075,0.18181818181818182,0.42105263157894735,0.9230769230769231,0.38009877834252503,,,0.0,50.0,,blood,svm,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5,0.7647058823529411,0.43333333333333335,0.6627450980392157,0.0,0.0,1.0,0.35432693133257853,,,0.0,0.0,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5227272727272727,0.7754010695187166,0.4794538706256628,0.6872465847420623,0.045454545454545456,1.0,1.0,0.47014831479712943,0.18,0.1,,,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5,0.7647058823529411,0.43333333333333335,0.6627450980392157,0.0,0.0,1.0,0.4674474483681921,,,0.0,50.0,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6678321678321678,0.7807486631016043,0.6769477099397463,0.7738938831758212,0.45454545454545453,0.5405405405405406,0.8811188811188811,0.48584614729839415,,,0.0,50.0,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5305944055944056,0.7754010695187166,0.49808282208588955,0.6955972573078311,0.06818181818181818,0.75,0.993006993006993,0.5289887951843588,,,0.0,50.0,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5192307692307693,0.7700534759358288,0.4768039560153556,0.6841732593876902,0.045454545454545456,0.6666666666666666,0.993006993006993,0.4988034192259599,,,0.0,50.0,,blood,svm,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5075899843505477,0.7593582887700535,0.45246925629513957,0.6650995145099013,0.022222222222222223,0.5,0.9929577464788732,0.2697163797725661,,,0.0,0.0,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5151799687010955,0.7593582887700535,0.47158555729984303,0.6738605931883244,0.044444444444444446,0.5,0.9859154929577465,0.29512338952691514,0.14,0.12,,,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5040688575899843,0.7540106951871658,0.45028118609406953,0.6622363111446475,0.022222222222222223,0.3333333333333333,0.9859154929577465,0.30467988904806104,,,0.0,50.0,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.597887323943662,0.7005347593582888,0.5963613937711996,0.7027278828443327,0.4,0.3829787234042553,0.795774647887324,0.33158249738390455,,,0.0,50.0,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5040688575899843,0.7540106951871658,0.45028118609406953,0.6622363111446475,0.022222222222222223,0.3333333333333333,0.9859154929577465,0.28884748480278954,,,0.0,50.0,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5116588419405321,0.7540106951871658,0.46901234567901234,0.6707994982504786,0.044444444444444446,0.4,0.9788732394366197,0.2599535096705279,,,0.0,50.0,,blood,svm,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.31277922608879455,,,0.0,0.0,,blood,svm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.297373244926858,0.12,0.12,,,,blood,svm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.5540845001462482,,,0.0,50.0,,blood,svm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6640062597809077,0.7433155080213903,0.6589665653495441,0.746943419534158,0.5111111111111111,0.46938775510204084,0.8169014084507042,0.5169659234095427,,,0.0,50.0,,blood,svm,53,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
