deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.52,0.712,0.4531534815895005,0.6036456434560701,0.04,1.0,1.0,0.5329407043151139,,,0.0,0.0,,credit-g,random_forest,23,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5238095238095238,0.712,0.4642857142857143,0.61,0.0533333333333333,0.8,0.9942857142857144,0.5543707083060163,,,0.0,62.0,,credit-g,random_forest,23,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5266666666666666,0.716,0.4663098710123575,0.6123274903033765,0.0533333333333333,1.0,1.0,0.5687791797434669,,,0.0,62.0,,credit-g,random_forest,23,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5371428571428571,0.72,0.4894386742910491,0.6266775586416151,0.08,0.8571428571428571,0.9942857142857144,0.5769612360284117,,,0.0,0.0,,credit-g,random_forest,29,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.5571428571428572,0.716,0.5386614684860299,0.6530734243014945,0.16,0.6,0.9542857142857144,0.5463554253016781,0.1451612903225806,0.0483870967741935,,,,credit-g,random_forest,29,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5371428571428571,0.72,0.4894386742910491,0.6266775586416151,0.08,0.8571428571428571,0.9942857142857144,0.5916137849617892,,,0.0,0.0,,credit-g,random_forest,29,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5504761904761905,0.728,0.513507326007326,0.6427197802197802,0.1066666666666666,0.8888888888888888,0.9942857142857144,0.5915624912194364,,,0.0,62.0,,credit-g,random_forest,29,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5504761904761905,0.728,0.513507326007326,0.6427197802197802,0.1066666666666666,0.8888888888888888,0.9942857142857144,0.5814207353174646,,,0.0,62.0,,credit-g,random_forest,29,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5371428571428571,0.72,0.4894386742910491,0.6266775586416151,0.08,0.8571428571428571,0.9942857142857144,0.5805887608996674,,,0.0,0.0,,credit-g,random_forest,31,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.600952380952381,0.74,0.6026020395686092,0.6960700398620724,0.2533333333333333,0.6785714285714286,0.9485714285714286,0.5496144273659903,0.1290322580645161,0.064516129032258,,,,credit-g,random_forest,31,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5438095238095239,0.724,0.5016035364479501,0.6347750715090579,0.0933333333333333,0.875,0.9942857142857144,0.5874387314727314,,,0.0,0.0,,credit-g,random_forest,31,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5380952380952381,0.716,0.4968107725017718,0.629652728561304,0.0933333333333333,0.7,0.9828571428571428,0.5622587948004913,,,0.0,62.0,,credit-g,random_forest,31,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
